gene_id	chromosome	start	end	strand
GLYMA_15G010900	15	830131	831225	-
GLYMA_15G011700	15	901437	901564	-
GLYMA_15G011800	15	909736	909924	+
GLYMA_15G016100	15	1264009	1264093	-
GLYMA_15G020600	15	1598011	1598110	+
GLYMA_15G023600	15	1874616	1874775	-
GLYMA_15G025300	15	2043416	2046747	+
GLYMA_15G031800	15	2560593	2561287	+
GLYMA_15G032100	15	2583870	2584148	-
GLYMA_15G034200	15	2728465	2728992	+
GLYMA_15G037800	15	2985106	2985294	-
GLYMA_15G038600	15	3039895	3040091	-
GLYMA_15G038800	15	3059978	3060156	+
GLYMA_15G043800	15	3451603	3451887	-
GLYMA_15G047600	15	3763137	3763940	-
GLYMA_15G051200	15	4026284	4026628	-
GLYMA_15G053700	15	4225379	4226892	+
GLYMA_15G054100	15	4254239	4254364	-
GLYMA_15G056500	15	4397662	4397879	+
GLYMA_15G061400	15	4731747	4731834	+
GLYMA_15G063000	15	4827028	4827141	-
GLYMA_15G063500	15	4851972	4852740	-
GLYMA_15G065200	15	4962129	4962261	-
GLYMA_15G065300	15	4969057	4969184	-
GLYMA_15G066100	15	5021694	5022810	+
GLYMA_15G066600	15	5071830	5071930	+
GLYMA_15G071300	15	5467391	5467723	+
GLYMA_15G074400	15	5693677	5694243	-
GLYMA_15G076400	15	5887241	5887311	+
GLYMA_15G093700	15	7281295	7281598	+
GLYMA_15G113600	15	8960135	8960256	+
GLYMA_15G123400	15	9805311	9805867	-
GLYMA_15G128300	15	10233036	10234148	+
GLYMA_15G129900	15	10433271	10433903	-
GLYMA_15G130700	15	10512647	10513989	-
GLYMA_15G131600	15	10577355	10577543	+
GLYMA_15G133600	15	10740718	10740801	-
GLYMA_15G135600	15	10921993	10922326	-
GLYMA_15G138800	15	11306947	11307014	-
GLYMA_15G147300	15	12147904	12147993	+
GLYMA_15G153600	15	12749039	12749158	+
GLYMA_15G158100	15	13246543	13246621	-
GLYMA_15G159400	15	13460176	13460281	-
GLYMA_15G161500	15	13776276	13776379	+
GLYMA_15G161600	15	13802812	13802916	+
GLYMA_15G162300	15	13851901	13852004	-
GLYMA_15G162800	15	13966974	13967579	+
GLYMA_15G164200	15	14214228	14214351	+
GLYMA_15G165700	15	14405553	14407652	+
GLYMA_15G172600	15	15796396	15796941	-
GLYMA_15G174300	15	16189291	16189424	+
GLYMA_15G179400	15	17209248	17210075	-
GLYMA_15G179600	15	17294435	17294579	+
GLYMA_15G186300	15	19148606	19149723	+
GLYMA_15G196500	15	22679190	22683854	+
GLYMA_15G199100	15	23663005	23666477	-
GLYMA_15G202400	15	25546412	25547558	-
GLYMA_15G204300	15	26955948	26956368	+
GLYMA_15G209900	15	32142828	32143344	-
GLYMA_15G211700	15	32833889	32834685	+
GLYMA_15G214100	15	34282441	34282526	+
GLYMA_15G217200	15	35853989	35854078	+
GLYMA_15G221700	15	40075840	40075922	-
GLYMA_15G227600	15	42049756	42049917	-
GLYMA_15G228600	15	42695943	42696138	+
GLYMA_15G229400	15	43041059	43041477	-
GLYMA_15G232600	15	43721367	43721471	+
GLYMA_15G236400	15	44538940	44539054	+
GLYMA_15G240300	15	45520380	45520474	-
GLYMA_15G242900	15	46406369	46408249	-
GLYMA_15G244100	15	46526024	46527584	-
GLYMA_15G246100	15	46885798	46885895	-
GLYMA_15G250400	15	47843862	47844432	-
GLYMA_15G253100	15	48151385	48154283	+
GLYMA_15G254200	15	48315681	48316547	+
GLYMA_15G258500	15	48956370	48956877	+
GLYMA_15G260300	15	49287038	49287699	+
GLYMA_15G273000	15	51049170	51052276	-
GLYMA_16G000800	16	65305	65559	+
GLYMA_16G002400	16	131408	132648	+
GLYMA_16G002600	16	140521	140599	-
GLYMA_16G004700	16	264105	264194	-
GLYMA_16G006400	16	518682	518822	-
GLYMA_16G007300	16	601233	602182	+
GLYMA_16G007600	16	636334	636456	-
GLYMA_16G007700	16	652372	652453	+
GLYMA_16G011100	16	961444	962921	-
GLYMA_16G017100	16	1485546	1485785	-
GLYMA_16G029100	16	2791767	2792129	+
GLYMA_16G030800	16	2928182	2928352	-
GLYMA_16G036900	16	3507925	3508635	-
GLYMA_16G037400	16	3541580	3541666	+
GLYMA_16G038800	16	3653196	3653326	+
GLYMA_16G040200	16	3773675	3773857	+
GLYMA_16G047100	16	4469847	4470061	+
GLYMA_16G052000	16	5012652	5013016	-
GLYMA_16G055500	16	5444922	5445054	+
GLYMA_16G059700	16	5828014	5828322	-
GLYMA_16G063400	16	6238338	6238695	-
GLYMA_16G064900	16	6400514	6400648	-
GLYMA_16G065400	16	6461644	6461778	-
GLYMA_16G067600	16	6688503	6688595	-
GLYMA_16G073500	16	7415186	7416003	+
GLYMA_16G081500	16	8792300	8792388	-
GLYMA_16G088400	16	11226925	11228682	+
GLYMA_16G090000	16	12382060	12382143	+
GLYMA_16G091200	16	14040770	14047174	-
GLYMA_16G101900	16	20520993	20521111	-
GLYMA_16G103400	16	20921860	20924752	+
GLYMA_16G109300	16	23420723	23420845	-
GLYMA_16G111800	16	24728103	24729401	-
GLYMA_16G116300	16	25905955	25906221	-
GLYMA_16G117900	16	26317326	26317799	-
GLYMA_16G118000	16	26321369	26321454	-
GLYMA_16G121800	16	27019702	27019793	+
GLYMA_16G123000	16	27218231	27218851	+
GLYMA_16G127800	16	27984661	27985167	+
GLYMA_16G130400	16	28392634	28392705	-
GLYMA_16G132500	16	28903223	28904552	+
GLYMA_16G138300	16	29533360	29533483	-
GLYMA_16G140200	16	29759028	29759466	-
GLYMA_16G142100	16	30045773	30048862	+
GLYMA_16G145300	16	30605826	30605926	+
GLYMA_16G147800	16	30862271	30862342	+
GLYMA_16G148000	16	30874503	30874593	-
GLYMA_16G149000	16	30969051	30969821	+
GLYMA_16G151500	16	31199824	31200435	+
GLYMA_16G156300	16	31649377	31649466	+
GLYMA_16G159300	16	31906067	31906242	+
GLYMA_16G163500	16	32259818	32259974	-
GLYMA_16G164400	16	32321321	32323050	-
GLYMA_16G165300	16	32447760	32447986	-
GLYMA_16G166500	16	32582453	32584436	+
GLYMA_16G167600	16	32733445	32734476	-
GLYMA_16G169700	16	32973528	32975150	+
GLYMA_16G170200	16	33048597	33050874	-
GLYMA_16G171400	16	33189731	33189934	+
GLYMA_16G176600	16	33785829	33786563	+
GLYMA_16G178900	16	33958404	33959614	+
GLYMA_16G179300	16	33994336	33994524	+
GLYMA_16G179700	16	34019237	34019310	+
GLYMA_16G186100	16	34772002	34772799	-
GLYMA_16G195400	16	35710624	35711762	+
GLYMA_16G197500	16	35879525	35880193	+
GLYMA_16G198600	16	35959713	35959947	+
GLYMA_16G200200	16	36133713	36133794	+
GLYMA_16G200500	16	36164500	36165569	-
GLYMA_16G204200	16	36522742	36522834	-
GLYMA_16G204400	16	36534423	36536260	+
GLYMA_16G209500	16	36886467	36890113	+
GLYMA_16G214900	16	37246805	37246999	-
GLYMA_16G217200	16	37415182	37415352	-
GLYMA_17G009100	17	741700	742563	+
GLYMA_17G010900	17	884543	884620	-
GLYMA_17G012400	17	961938	962024	-
GLYMA_17G015900	17	1186590	1186964	-
GLYMA_17G018700	17	1401917	1402067	+
GLYMA_17G020000	17	1493000	1493134	+
GLYMA_17G020700	17	1534997	1535080	+
GLYMA_17G021700	17	1585671	1588438	+
GLYMA_17G026100	17	1922737	1922840	-
GLYMA_17G029900	17	2201996	2202112	-
GLYMA_17G034500	17	2519168	2519807	+
GLYMA_17G035700	17	2625490	2625743	+
GLYMA_17G038200	17	2821254	2821496	+
GLYMA_17G043600	17	3236995	3237970	+
GLYMA_17G045500	17	3381390	3381477	-
GLYMA_17G048400	17	3669927	3670017	+
GLYMA_17G048500	17	3672937	3673056	-
GLYMA_17G051400	17	3907155	3907420	+
GLYMA_17G055100	17	4189193	4189317	-
GLYMA_17G055600	17	4224115	4224190	-
GLYMA_17G056400	17	4283331	4283511	+
GLYMA_17G056700	17	4299375	4299454	+
GLYMA_17G059200	17	4497861	4497943	-
GLYMA_17G061900	17	4730430	4730546	-
GLYMA_17G067200	17	5204678	5204929	+
GLYMA_17G068500	17	5349144	5349342	+
GLYMA_17G068700	17	5358857	5359112	-
GLYMA_17G068800	17	5368153	5368310	-
GLYMA_17G069200	17	5429945	5430261	+
GLYMA_17G072300	17	5657509	5658185	-
GLYMA_17G072600	17	5675951	5676034	+
GLYMA_17G074200	17	5808053	5808803	-
GLYMA_17G075000	17	5885921	5886032	-
GLYMA_17G075700	17	5928298	5928466	-
GLYMA_17G078900	17	6142456	6142643	-
GLYMA_17G079800	17	6176090	6176186	-
GLYMA_17G084300	17	6522976	6523078	-
GLYMA_17G088900	17	6902952	6903981	+
GLYMA_17G092200	17	7171838	7171910	-
GLYMA_17G092800	17	7254861	7255015	-
GLYMA_17G101800	17	7998982	8000496	-
GLYMA_17G104800	17	8244132	8245175	+
GLYMA_17G105300	17	8270165	8270246	+
GLYMA_17G107300	17	8424845	8424925	+
GLYMA_17G107400	17	8429535	8431160	-
GLYMA_17G109100	17	8548458	8550651	+
GLYMA_17G109400	17	8571753	8571961	+
GLYMA_17G114000	17	9035605	9036038	-
GLYMA_17G115700	17	9148996	9149139	-
GLYMA_17G118000	17	9292542	9293374	+
GLYMA_17G124600	17	9944460	9944983	+
GLYMA_17G126300	17	10060116	10060503	+
GLYMA_17G127700	17	10207887	10208131	+
GLYMA_17G132700	17	10685218	10690224	+
GLYMA_17G134700	17	10845984	10846726	+
GLYMA_17G135000	17	10861739	10862595	+
GLYMA_17G135900	17	10963220	10963752	+
GLYMA_17G146700	17	12107165	12108446	+
GLYMA_17G148700	17	12317341	12317743	-
GLYMA_17G153900	17	12921152	12921328	-
GLYMA_17G161100	17	14002195	14003053	-
GLYMA_17G161900	17	14151780	14152094	-
GLYMA_17G163200	17	14530026	14531976	-
GLYMA_17G163300	17	14586685	14587057	-
GLYMA_17G163400	17	14589152	14589347	+
GLYMA_17G163800	17	14623215	14623899	-
GLYMA_17G171000	17	16169663	16169789	-
GLYMA_17G171100	17	16173586	16174676	-
GLYMA_17G185000	17	23533404	23533955	+
GLYMA_17G187600	17	24169682	24169717	+
GLYMA_17G188500	17	24486806	24490844	-
GLYMA_17G189500	17	25968321	25969398	-
GLYMA_17G190600	17	26719585	26719677	+
GLYMA_17G192700	17	27919230	27926202	-
GLYMA_17G194600	17	29227889	29235529	+
GLYMA_17G197700	17	31249681	31250066	-
GLYMA_17G198800	17	31480908	31481024	-
GLYMA_17G201600	17	32067113	32067467	+
GLYMA_17G203800	17	32606709	32606810	+
GLYMA_17G205000	17	33317553	33318434	-
GLYMA_17G208300	17	34163099	34163630	-
GLYMA_17G209200	17	34377260	34377345	+
GLYMA_17G214700	17	36055912	36055999	+
GLYMA_17G215000	17	36083385	36083472	+
GLYMA_17G215800	17	36330854	36334004	+
GLYMA_17G221800	17	37425177	37426182	-
GLYMA_17G222300	17	37513487	37513787	+
GLYMA_17G222400	17	37522174	37528722	+
GLYMA_17G226300	17	38074213	38074579	+
GLYMA_17G229400	17	38440039	38440687	-
GLYMA_17G231100	17	38614238	38616514	-
GLYMA_17G235300	17	39047996	39048091	+
GLYMA_17G236300	17	39140998	39141887	+
GLYMA_17G236700	17	39190396	39191751	+
GLYMA_17G241800	17	39746368	39746481	+
GLYMA_17G242900	17	39882948	39883594	-
GLYMA_17G244900	17	40031345	40031913	-
GLYMA_17G251000	17	40584821	40584941	+
GLYMA_17G251700	17	40626805	40627109	-
GLYMA_17G252200	17	40656716	40656897	-
GLYMA_17G252900	17	40704298	40704399	+
GLYMA_17G254900	17	40880082	40880293	+
GLYMA_17G257900	17	41194356	41194473	+
GLYMA_17G258800	17	41294291	41294807	+
GLYMA_17G259300	17	41345546	41346405	-
GLYMA_18G002300	18	200064	200180	-
GLYMA_18G003000	18	255843	255923	-
GLYMA_18G005500	18	426143	426289	+
GLYMA_18G007400	18	558401	559773	-
GLYMA_18G007700	18	570439	570526	-
GLYMA_18G008600	18	622867	623221	+
GLYMA_18G008900	18	645309	646468	-
GLYMA_18G009100	18	663026	663085	+
GLYMA_18G009500	18	684259	685071	-
GLYMA_18G011100	18	785871	785960	+
GLYMA_18G021300	18	1563098	1563902	+
GLYMA_18G025700	18	1911499	1911590	+
GLYMA_18G030100	18	2311731	2313449	+
GLYMA_18G035300	18	2756106	2757451	+
GLYMA_18G040300	18	3321652	3322166	+
GLYMA_18G040500	18	3331257	3331416	-
GLYMA_18G050500	18	4360513	4361512	+
GLYMA_18G051100	18	4424102	4425747	+
GLYMA_18G058300	18	5136496	5138073	-
GLYMA_18G059300	18	5270186	5270286	+
GLYMA_18G059900	18	5309855	5310115	+
GLYMA_18G060000	18	5338791	5338892	+
GLYMA_18G061800	18	5612847	5613682	-
GLYMA_18G065900	18	6029160	6029439	-
GLYMA_18G067600	18	6273556	6274437	+
GLYMA_18G072700	18	6858566	6858685	-
GLYMA_18G073600	18	6992891	6993293	-
GLYMA_18G078600	18	7539053	7539169	+
GLYMA_18G078800	18	7553429	7554112	+
GLYMA_18G080200	18	7686174	7686260	+
GLYMA_18G081700	18	7920815	7922052	+
GLYMA_18G086200	18	8528762	8529226	+
GLYMA_18G091500	18	9149113	9150004	+
GLYMA_18G092500	18	9300272	9300507	+
GLYMA_18G092500	18	9300607	9301177	+
GLYMA_18G098900	18	10304417	10304576	+
GLYMA_18G101400	18	10752417	10759521	-
GLYMA_18G103700	18	11310505	11311384	+
GLYMA_18G106300	18	11901124	11901212	-
GLYMA_18G106400	18	11916908	11917328	-
GLYMA_18G107500	18	12118324	12118690	+
GLYMA_18G109000	18	12546421	12547196	+
GLYMA_18G109600	18	12689581	12690674	-
GLYMA_18G111600	18	13237752	13237874	-
GLYMA_18G112100	18	13320827	13321004	+
GLYMA_18G112500	18	13382449	13382532	-
GLYMA_18G116300	18	14230545	14231245	+
GLYMA_18G122100	18	15469286	15470178	-
GLYMA_18G124100	18	16147273	16147361	-
GLYMA_18G125600	18	16422323	16422405	-
GLYMA_18G127700	18	17153240	17153525	+
GLYMA_18G130300	18	18041987	18042076	+
GLYMA_18G130800	18	18203711	18203812	-
GLYMA_18G133800	18	19110315	19111861	-
GLYMA_18G134800	18	19354791	19354970	+
GLYMA_18G135800	18	19817218	19817581	-
GLYMA_18G137400	18	20198776	20199012	-
GLYMA_18G140300	18	21205581	21206161	-
GLYMA_18G140500	18	21220092	21220203	-
GLYMA_18G141400	18	21908397	21908494	-
GLYMA_18G143400	18	22900921	22901272	+
GLYMA_18G145300	18	23654450	23654530	+
GLYMA_18G155000	18	32217345	32217441	+
GLYMA_18G160500	18	36652928	36655059	+
GLYMA_18G172100	18	40785295	40786702	+
GLYMA_18G172600	18	40896875	40898774	-
GLYMA_18G176700	18	42147922	42149512	-
GLYMA_18G180200	18	43411180	43411404	+
GLYMA_18G189200	18	45658932	45659508	-
GLYMA_18G197300	18	47330425	47330625	-
GLYMA_18G198800	18	47705468	47705622	-
GLYMA_18G202100	18	48265957	48266458	-
GLYMA_18G205300	18	48908746	48909753	-
GLYMA_18G206400	18	49016306	49018445	+
GLYMA_18G206800	18	49056105	49056262	-
GLYMA_18G210000	18	49538980	49539246	+
GLYMA_18G215000	18	50201788	50203748	-
GLYMA_18G216600	18	50356190	50356411	-
GLYMA_18G225300	18	51349996	51350256	+
GLYMA_18G236300	18	52472647	52474429	-
GLYMA_18G236300	18	52474484	52475056	-
GLYMA_18G236800	18	52565543	52565862	-
GLYMA_18G239200	18	52807753	52808332	+
GLYMA_18G248600	18	53555431	53556911	+
GLYMA_18G248900	18	53562714	53562919	+
GLYMA_18G249400	18	53579000	53579874	+
GLYMA_18G253000	18	53942049	53942135	-
GLYMA_18G254500	18	54082933	54083136	-
GLYMA_18G258700	18	54417541	54418920	-
GLYMA_18G259100	18	54463008	54463152	+
GLYMA_18G260700	18	54660847	54660977	+
GLYMA_18G263900	18	54909926	54911544	-
GLYMA_18G269300	18	55306631	55306706	-
GLYMA_18G269500	18	55324257	55324448	+
GLYMA_18G270500	18	55406396	55408849	+
GLYMA_18G271500	18	55480480	55480623	+
GLYMA_18G272400	18	55551863	55552080	-
GLYMA_18G272700	18	55564785	55564860	-
GLYMA_18G272800	18	55571353	55571434	-
GLYMA_18G273000	18	55578348	55580501	-
GLYMA_18G274400	18	55685528	55686178	-
GLYMA_18G274800	18	55709013	55709144	-
GLYMA_18G275900	18	55809702	55809908	-
GLYMA_18G277500	18	55924216	55924372	-
GLYMA_18G278100	18	55966613	55966684	-
GLYMA_18G278900	18	56020808	56021776	-
GLYMA_18G279000	18	56026961	56028027	-
GLYMA_18G280200	18	56105503	56106082	+
GLYMA_18G281500	18	56239762	56240339	-
GLYMA_18G281600	18	56250285	56252462	-
GLYMA_18G283800	18	56450345	56451478	+
GLYMA_18G284400	18	56503678	56504209	+
GLYMA_18G286700	18	56692591	56692848	+
GLYMA_18G286900	18	56705207	56705527	+
GLYMA_18G291200	18	56991953	56992198	+
GLYMA_18G299700	18	57756308	57756397	-
GLYMA_18G302100	18	57991210	57991300	+
GLYMA_19G001600	19	119264	119709	+
GLYMA_19G008200	19	812684	812749	-
GLYMA_19G009700	19	910290	911144	-
GLYMA_19G010600	19	1012837	1013598	-
GLYMA_19G012300	19	1171446	1172507	-
GLYMA_19G012400	19	1191895	1192899	+
GLYMA_19G013800	19	1297147	1297695	-
GLYMA_19G022700	19	2592003	2592088	-
GLYMA_19G024100	19	2772679	2773338	+
GLYMA_19G033200	19	4299823	4299933	+
GLYMA_19G033300	19	4305575	4306457	-
GLYMA_19G041200	19	6003122	6003245	+
GLYMA_19G046400	19	7141048	7141138	+
GLYMA_19G050600	19	8157276	8157368	-
GLYMA_19G067100	19	18769804	18773985	+
GLYMA_19G070700	19	23598931	23602569	+
GLYMA_19G073200	19	26262107	26262577	+
GLYMA_19G079000	19	28411295	28411806	+
GLYMA_19G079900	19	28951740	28952589	-
GLYMA_19G081300	19	29356213	29357694	-
GLYMA_19G099300	19	34577017	34577528	+
GLYMA_19G100200	19	34720657	34720742	-
GLYMA_19G104500	19	35391634	35391716	-
GLYMA_19G104600	19	35407579	35407792	-
GLYMA_19G110600	19	36451611	36451681	+
GLYMA_19G116200	19	37159355	37159542	+
GLYMA_19G117600	19	37379413	37382725	+
GLYMA_19G118000	19	37469599	37470668	+
GLYMA_19G118300	19	37512121	37512209	-
GLYMA_19G122400	19	38065434	38065506	-
GLYMA_19G125100	19	38313108	38315278	+
GLYMA_19G125700	19	38405015	38405396	+
GLYMA_19G126300	19	38461478	38461684	-
GLYMA_19G126700	19	38535073	38536137	+
GLYMA_19G127400	19	38594601	38595712	-
GLYMA_19G128100	19	38730333	38730456	+
GLYMA_19G131200	19	39177130	39177689	-
GLYMA_19G131700	19	39221308	39223178	-
GLYMA_19G132100	19	39272588	39274936	+
GLYMA_19G132300	19	39296144	39296853	-
GLYMA_19G140200	19	40169730	40169881	-
GLYMA_19G142400	19	40340290	40341079	-
GLYMA_19G142600	19	40370009	40371476	+
GLYMA_19G149400	19	40970759	40972108	+
GLYMA_19G159500	19	42030359	42031058	+
GLYMA_19G161000	19	42173405	42173558	-
GLYMA_19G168200	19	42910257	42910669	+
GLYMA_19G170400	19	43115143	43115478	-
GLYMA_19G176300	19	43621398	43621467	-
GLYMA_19G179800	19	43867780	43867903	-
GLYMA_19G180400	19	43926168	43926293	+
GLYMA_19G181000	19	43982713	43982853	+
GLYMA_19G181900	19	44049278	44049385	-
GLYMA_19G183000	19	44166249	44166368	+
GLYMA_19G188200	19	44649281	44649417	-
GLYMA_19G188300	19	44657333	44657417	+
GLYMA_19G192300	19	44957475	44958211	-
GLYMA_19G194900	19	45228100	45228501	+
GLYMA_19G195600	19	45275068	45276705	-
GLYMA_19G196300	19	45342633	45342704	+
GLYMA_19G199100	19	45624232	45624669	-
GLYMA_19G201000	19	45806094	45806224	-
GLYMA_19G201200	19	45833737	45833877	+
GLYMA_19G201400	19	45859685	45860005	+
GLYMA_19G203700	19	46012850	46012938	-
GLYMA_19G214400	19	46765195	46765297	-
GLYMA_19G218200	19	47090446	47090847	+
GLYMA_19G218500	19	47107195	47107342	-
GLYMA_19G221700	19	47352717	47352782	-
GLYMA_19G224200	19	47637656	47638045	+
GLYMA_19G224800	19	47701990	47702132	+
GLYMA_19G225300	19	47733378	47733802	+
GLYMA_19G225400	19	47741420	47741667	+
GLYMA_19G227800	19	47912921	47913532	+
GLYMA_19G229700	19	48069582	48069695	+
GLYMA_19G230200	19	48103548	48104046	+
GLYMA_19G232400	19	48255830	48257081	-
GLYMA_19G240200	19	48813128	48813636	-
GLYMA_19G243700	19	49118186	49118377	-
GLYMA_19G247700	19	49383781	49385117	+
GLYMA_19G250700	19	49670143	49670234	+
GLYMA_19G252100	19	49765825	49765898	+
GLYMA_19G255000	19	49968329	49968735	-
GLYMA_19G255100	19	49972122	49973997	+
GLYMA_19G257300	19	50125042	50125473	-
GLYMA_19G262700	19	50544480	50544591	+
GLYMA_19G263600	19	50631872	50635300	+
GLYMA_19G264200	19	50732459	50732739	-
GLYMA_02G000300	2	28134	28283	+
GLYMA_02G000800	2	90107	90310	+
GLYMA_02G005700	2	628691	628765	+
GLYMA_02G007000	2	744382	744475	-
GLYMA_02G010200	2	979990	980490	+
GLYMA_02G011700	2	1079076	1079208	-
GLYMA_02G019100	2	1683404	1683531	+
GLYMA_02G021500	2	1905660	1905729	-
GLYMA_02G023900	2	2142248	2142447	+
GLYMA_02G024100	2	2146561	2149255	-
GLYMA_02G032600	2	2983956	2984524	-
GLYMA_02G038400	2	3577606	3577875	-
GLYMA_02G040000	2	3753684	3753985	+
GLYMA_02G040800	2	3835433	3835835	-
GLYMA_02G041500	2	3907405	3907650	+
GLYMA_02G044700	2	4137198	4139159	-
GLYMA_02G048400	2	4442233	4443630	-
GLYMA_02G051400	2	4657900	4658041	-
GLYMA_02G051600	2	4680790	4681354	+
GLYMA_02G055400	2	5003216	5003306	-
GLYMA_02G055800	2	5023819	5024326	+
GLYMA_02G059200	2	5330787	5333747	+
GLYMA_02G059800	2	5385089	5386371	-
GLYMA_02G060200	2	5458861	5460720	-
GLYMA_02G061400	2	5565826	5566163	-
GLYMA_02G063400	2	5688699	5689694	-
GLYMA_02G070800	2	6237857	6238377	+
GLYMA_02G073100	2	6395578	6395692	+
GLYMA_02G074400	2	6503102	6503209	+
GLYMA_02G078500	2	6769545	6770261	+
GLYMA_02G081100	2	7009215	7009322	-
GLYMA_02G081600	2	7054491	7055306	-
GLYMA_02G083800	2	7300464	7302159	-
GLYMA_02G084400	2	7355259	7355324	+
GLYMA_02G085800	2	7479829	7479989	-
GLYMA_02G086000	2	7491456	7492680	+
GLYMA_02G086600	2	7541694	7543352	-
GLYMA_02G095700	2	8620926	8621217	+
GLYMA_02G097100	2	8722859	8723368	-
GLYMA_02G102000	2	9671874	9673065	+
GLYMA_02G102600	2	9712457	9712534	-
GLYMA_02G106200	2	10129276	10129376	-
GLYMA_02G107800	2	10286010	10286868	-
GLYMA_02G109200	2	10484963	10485735	-
GLYMA_02G110000	2	10569270	10569394	+
GLYMA_02G117100	2	11401962	11402069	-
GLYMA_02G121300	2	12007908	12010772	-
GLYMA_02G121800	2	12106385	12106476	+
GLYMA_02G124600	2	12463546	12463991	+
GLYMA_02G130600	2	13410887	13410975	-
GLYMA_02G131600	2	13578129	13579092	+
GLYMA_02G140100	2	14531763	14532967	+
GLYMA_02G141400	2	14621414	14622036	+
GLYMA_02G144900	2	14947693	14947831	-
GLYMA_02G146100	2	15081352	15081454	+
GLYMA_02G147000	2	15171273	15172278	-
GLYMA_02G148100	2	15278351	15278958	-
GLYMA_02G150100	2	15428032	15428329	-
GLYMA_02G153500	2	15762447	15764270	-
GLYMA_02G157700	2	17065156	17065376	-
GLYMA_02G158400	2	17320088	17320239	+
GLYMA_02G159500	2	17749268	17755202	+
GLYMA_02G168000	2	25884718	25885211	+
GLYMA_02G168100	2	25904075	25904437	-
GLYMA_02G170300	2	26380358	26380502	+
GLYMA_02G172300	2	27327488	27327588	-
GLYMA_02G174600	2	27957242	27957725	-
GLYMA_02G179400	2	30408494	30408638	-
GLYMA_02G184400	2	32185720	32186750	-
GLYMA_02G188000	2	34825809	34826408	+
GLYMA_02G188500	2	35064501	35065412	-
GLYMA_02G192600	2	36418181	36418592	-
GLYMA_02G193700	2	36673142	36673342	+
GLYMA_02G195000	2	36852945	36854595	+
GLYMA_02G199300	2	38246209	38246588	+
GLYMA_02G200000	2	38337875	38337955	+
GLYMA_02G202700	2	38778445	38778773	-
GLYMA_02G206700	2	39169254	39171031	-
GLYMA_02G207000	2	39180473	39180596	-
GLYMA_02G207900	2	39271161	39272035	-
GLYMA_02G210000	2	39521636	39527775	-
GLYMA_02G216500	2	40331735	40334175	-
GLYMA_02G219800	2	40784159	40784667	-
GLYMA_02G221600	2	40923504	40924040	+
GLYMA_02G226000	2	41297773	41297967	+
GLYMA_02G231800	2	41897101	41899436	+
GLYMA_02G235400	2	42291991	42292446	+
GLYMA_02G237700	2	42603027	42604448	-
GLYMA_02G241900	2	43027592	43029735	-
GLYMA_02G246000	2	43411857	43412443	-
GLYMA_02G252400	2	43946870	43946952	+
GLYMA_02G254400	2	44145346	44147287	-
GLYMA_02G255200	2	44226276	44226701	-
GLYMA_02G255500	2	44240726	44240814	-
GLYMA_02G256700	2	44310505	44311042	-
GLYMA_02G256900	2	44346606	44349077	-
GLYMA_02G259300	2	44633161	44633402	-
GLYMA_02G261200	2	44740672	44740810	-
GLYMA_02G263300	2	44894133	44894356	-
GLYMA_02G267900	2	45251011	45251122	+
GLYMA_02G275000	2	45808932	45809035	+
GLYMA_02G278200	2	46075829	46075935	+
GLYMA_02G278400	2	46095353	46095654	-
GLYMA_02G285700	2	46662364	46662919	+
GLYMA_02G286200	2	46706628	46707081	+
GLYMA_02G287600	2	46791759	46792873	+
GLYMA_02G288300	2	46847456	46847603	-
GLYMA_02G291800	2	47113317	47113865	+
GLYMA_02G293300	2	47200644	47201152	+
GLYMA_02G299700	2	47654642	47654739	+
GLYMA_02G303800	2	47897874	47898400	-
GLYMA_02G307400	2	48170211	48170452	-
GLYMA_02G308900	2	48266287	48266405	-
GLYMA_02G311200	2	48462909	48463123	-
GLYMA_20G000500	20	43410	44151	-
GLYMA_20G003100	20	289215	291029	-
GLYMA_20G006500	20	632932	633091	-
GLYMA_20G007700	20	707888	708592	-
GLYMA_20G013600	20	1214478	1214951	+
GLYMA_20G019800	20	2055973	2056927	+
GLYMA_20G020200	20	2076523	2076601	-
GLYMA_20G021200	20	2153146	2155459	-
GLYMA_20G022700	20	2355174	2356466	-
GLYMA_20G022900	20	2422275	2422452	-
GLYMA_20G023100	20	2447937	2448381	+
GLYMA_20G023400	20	2498517	2498890	+
GLYMA_20G024400	20	2643690	2643772	-
GLYMA_20G025100	20	2723449	2723586	+
GLYMA_20G031500	20	3884673	3884746	+
GLYMA_20G034200	20	4732418	4732572	-
GLYMA_20G037600	20	5784504	5784599	+
GLYMA_20G038300	20	5968463	5968708	-
GLYMA_20G042000	20	7516758	7517542	+
GLYMA_20G045800	20	8518776	8519637	+
GLYMA_20G047600	20	8978581	8980980	-
GLYMA_20G050700	20	10734031	10734167	+
GLYMA_20G056000	20	13733751	13733825	+
GLYMA_20G058100	20	17107884	17113427	-
GLYMA_20G062800	20	20213639	20214635	+
GLYMA_20G063200	20	20475190	20477220	-
GLYMA_20G064300	20	21770478	21770679	+
GLYMA_20G082800	20	31236884	31244297	-
GLYMA_20G085700	20	31982019	31982308	-
GLYMA_20G086200	20	32076606	32079499	+
GLYMA_20G087000	20	32528808	32528993	+
GLYMA_20G087300	20	32682114	32682677	-
GLYMA_20G097400	20	34034687	34034840	+
GLYMA_20G097600	20	34075056	34075940	-
GLYMA_20G098100	20	34136551	34138480	-
