gene_id	chromosome	start	end	strand
Solyc03g123590.4	SL4.0ch03	64855709	64855805	+
Solyc03g123650.3	SL4.0ch03	64897914	64897988	-
Solyc03g123710.3	SL4.0ch03	64919989	64920062	-
Solyc03g123780.4	SL4.0ch03	64971463	64971588	-
Solyc04g005320.3	SL4.0ch04	246591	247035	-
Solyc04g007050.4	SL4.0ch04	804875	804967	+
Solyc04g007150.3	SL4.0ch04	907080	907159	+
Solyc04g007420.4	SL4.0ch04	1132386	1132481	+
Solyc04g007700.3	SL4.0ch04	1417764	1418863	+
Solyc04g007950.4	SL4.0ch04	1626496	1626573	-
Solyc04g008130.3	SL4.0ch04	1873539	1874116	+
Solyc04g008220.4	SL4.0ch04	1928427	1929493	+
Solyc04g008280.2	SL4.0ch04	1987405	1989402	+
Solyc04g008550.4	SL4.0ch04	2197340	2197429	-
Solyc04g008590.3	SL4.0ch04	2225215	2225442	+
Solyc04g009060.4	SL4.0ch04	2654101	2654170	-
Solyc04g009140.4	SL4.0ch04	2688260	2688920	-
Solyc04g009650.4	SL4.0ch04	3056400	3056545	-
Solyc04g009660.2	SL4.0ch04	3066950	3067392	-
Solyc04g009970.4	SL4.0ch04	3318244	3320853	+
Solyc04g014460.4	SL4.0ch04	4713454	4714303	+
Solyc04g014640.2	SL4.0ch04	4932565	4933085	-
Solyc04g014960.4	SL4.0ch04	5212960	5213456	+
Solyc04g015200.3	SL4.0ch04	5412525	5413601	-
Solyc04g015440.4	SL4.0ch04	5660136	5660234	+
Solyc04g015560.4	SL4.0ch04	5848660	5848845	+
Solyc04g016050.3	SL4.0ch04	6755006	6755515	-
Solyc04g016480.3	SL4.0ch04	7349698	7350359	-
Solyc04g016560.2	SL4.0ch04	7426118	7426480	-
Solyc04g018080.4	SL4.0ch04	9529595	9530090	+
Solyc04g040160.4	SL4.0ch04	11727090	11727180	+
Solyc04g039920.1	SL4.0ch04	12134983	12135065	+
Solyc04g024840.3	SL4.0ch04	27904190	27904266	+
Solyc04g024430.3	SL4.0ch04	30550922	30551012	-
Solyc04g045560.4	SL4.0ch04	33229224	33232396	+
Solyc04g049080.4	SL4.0ch04	38753904	38754089	+
Solyc04g049407.1	SL4.0ch04	41085795	41087263	+
Solyc04g049795.1	SL4.0ch04	42638781	42638889	+
Solyc04g050220.2	SL4.0ch04	45462878	45463250	-
Solyc04g050240.3	SL4.0ch04	45540175	45540419	-
Solyc04g050760.4	SL4.0ch04	47468078	47468184	+
Solyc04g051100.3	SL4.0ch04	48858406	48858746	-
Solyc04g051400.2	SL4.0ch04	49762588	49764028	+
Solyc04g051610.3	SL4.0ch04	50137539	50138401	-
Solyc04g054140.4	SL4.0ch04	51079888	51080551	-
Solyc04g054270.4	SL4.0ch04	51559780	51561104	+
Solyc04g054320.4	SL4.0ch04	51595563	51595675	-
Solyc04g056370.3	SL4.0ch04	53472000	53472083	-
Solyc04g056380.3	SL4.0ch04	53479098	53480056	+
Solyc04g057780.4	SL4.0ch04	54238823	54241838	+
Solyc04g058050.1	SL4.0ch04	54480654	54480817	-
Solyc04g063245.1	SL4.0ch04	54736186	54736271	+
Solyc04g063280.3	SL4.0ch04	54758646	54759161	-
Solyc04g064480.3	SL4.0ch04	54977052	54978699	-
Solyc04g064510.3	SL4.0ch04	55020736	55020927	-
Solyc04g064520.4	SL4.0ch04	55030956	55031065	+
Solyc04g064560.4	SL4.0ch04	55076088	55076178	-
Solyc04g070970.4	SL4.0ch04	55585643	55585839	-
Solyc04g150160.1	SL4.0ch04	55797260	55797428	+
Solyc04g150161.1	SL4.0ch04	55822398	55822488	+
Solyc04g071330.4	SL4.0ch04	56071826	56074003	+
Solyc04g071780.3	SL4.0ch04	56587013	56587080	+
Solyc04g150164.1	SL4.0ch04	56644328	56644404	+
Solyc04g072240.3	SL4.0ch04	57182534	57182648	+
Solyc04g072460.3	SL4.0ch04	57422705	57423640	+
Solyc04g072510.3	SL4.0ch04	57457769	57459617	+
Solyc04g072600.3	SL4.0ch04	57511340	57511630	+
Solyc04g072607.1	SL4.0ch04	57517931	57518979	-
Solyc04g072670.4	SL4.0ch04	57573671	57573976	-
Solyc04g074050.4	SL4.0ch04	58032114	58032812	+
Solyc04g074220.4	SL4.0ch04	58179471	58179624	+
Solyc04g074360.3	SL4.0ch04	58313665	58313871	-
Solyc04g074390.3	SL4.0ch04	58334437	58334500	-
Solyc04g074760.3	SL4.0ch04	58641708	58641805	-
Solyc04g074990.3	SL4.0ch04	58844762	58845061	+
Solyc04g076130.3	SL4.0ch04	59071733	59071825	+
Solyc04g076200.3	SL4.0ch04	59129601	59129690	-
Solyc04g076410.3	SL4.0ch04	59307447	59309313	-
Solyc04g076560.3	SL4.0ch04	59466619	59466739	+
Solyc04g076790.3	SL4.0ch04	59668182	59668521	+
Solyc04g076870.4	SL4.0ch04	59786626	59787008	-
Solyc04g076970.3	SL4.0ch04	59913699	59913921	+
Solyc04g077340.3	SL4.0ch04	60272809	60272888	+
Solyc04g077450.3	SL4.0ch04	60357091	60357202	+
Solyc04g077480.3	SL4.0ch04	60385962	60386061	-
Solyc04g077535.1	SL4.0ch04	60481136	60481283	-
Solyc04g077590.4	SL4.0ch04	60530928	60532020	-
Solyc04g077750.2	SL4.0ch04	60646113	60647356	-
Solyc04g077840.2	SL4.0ch04	60708156	60709026	+
Solyc04g078340.3	SL4.0ch04	61086889	61086947	+
Solyc04g078360.1	SL4.0ch04	61090339	61091265	+
Solyc04g078750.3	SL4.0ch04	61397857	61398110	+
Solyc04g078840.3	SL4.0ch04	61485218	61485341	-
Solyc04g078880.3	SL4.0ch04	61522628	61522719	+
Solyc04g078930.4	SL4.0ch04	61567114	61567245	+
Solyc04g079000.4	SL4.0ch04	61594907	61594988	-
Solyc04g079550.4	SL4.0ch04	61949495	61949702	-
Solyc04g079690.3	SL4.0ch04	62034567	62034982	+
Solyc04g079790.3	SL4.0ch04	62095307	62095412	-
Solyc04g080280.3	SL4.0ch04	62491640	62492486	+
Solyc04g080350.4	SL4.0ch04	62540936	62541028	+
Solyc04g080380.3	SL4.0ch04	62558555	62559268	+
Solyc04g080440.4	SL4.0ch04	62592933	62594059	-
Solyc04g080580.3	SL4.0ch04	62677090	62677180	+
Solyc04g080790.3	SL4.0ch04	62848000	62848583	-
Solyc04g081490.3	SL4.0ch04	63413745	63413814	-
Solyc04g081660.3	SL4.0ch04	63581482	63581598	-
Solyc04g081730.3	SL4.0ch04	63637225	63638515	-
Solyc04g081980.2	SL4.0ch04	63775601	63776365	-
Solyc04g082050.3	SL4.0ch04	63826659	63826851	+
Solyc04g082060.4	SL4.0ch04	63827938	63828911	-
Solyc04g082260.4	SL4.0ch04	63960166	63960405	-
Solyc04g082480.3	SL4.0ch04	64090391	64091004	+
Solyc04g082610.3	SL4.0ch04	64205306	64206304	+
Solyc05g005210.3	SL4.0ch05	229849	229928	-
Solyc05g005290.4	SL4.0ch05	278622	278857	-
Solyc05g006100.4	SL4.0ch05	869724	871274	+
Solyc05g006215.1	SL4.0ch05	926636	926737	-
Solyc05g006430.3	SL4.0ch05	1119106	1119192	+
Solyc05g006700.4	SL4.0ch05	1416647	1416745	-
Solyc05g007090.4	SL4.0ch05	1719324	1719509	-
Solyc05g007180.3	SL4.0ch05	1847394	1847754	+
Solyc05g007490.3	SL4.0ch05	2101613	2101703	-
Solyc05g007770.3	SL4.0ch05	2278324	2278433	+
Solyc05g007820.4	SL4.0ch05	2310818	2310950	+
Solyc05g007850.2	SL4.0ch05	2340365	2340638	+
Solyc05g007880.4	SL4.0ch05	2369360	2370282	-
Solyc05g008105.1	SL4.0ch05	2576461	2577028	-
Solyc05g008240.2	SL4.0ch05	2675655	2676166	-
Solyc05g008350.3	SL4.0ch05	2764652	2764792	+
Solyc05g008810.4	SL4.0ch05	3093274	3094538	-
Solyc05g009540.3	SL4.0ch05	3796411	3796897	+
Solyc05g009630.4	SL4.0ch05	3872134	3875038	-
Solyc05g009760.3	SL4.0ch05	4004441	4004711	-
Solyc05g010790.3	SL4.0ch05	5030151	5030423	-
Solyc05g010813.1	SL4.0ch05	5041043	5041629	-
Solyc05g011970.3	SL4.0ch05	5258076	5258450	+
Solyc05g012010.3	SL4.0ch05	5289776	5290468	+
Solyc05g012110.4	SL4.0ch05	5397314	5398358	-
Solyc05g012230.4	SL4.0ch05	5589072	5589667	-
Solyc05g012650.4	SL4.0ch05	5928925	5932346	-
Solyc05g012780.4	SL4.0ch05	6022427	6023892	-
Solyc05g012790.4	SL4.0ch05	6039570	6040045	+
Solyc05g012940.4	SL4.0ch05	6135751	6135890	+
Solyc05g013040.3	SL4.0ch05	6234367	6234514	+
Solyc05g013280.4	SL4.0ch05	6464683	6465267	+
Solyc05g013330.4	SL4.0ch05	6498319	6498513	+
Solyc05g013660.4	SL4.0ch05	7029541	7031091	-
Solyc05g013710.3	SL4.0ch05	7076067	7078328	-
Solyc05g013760.4	SL4.0ch05	7140862	7141271	+
Solyc05g014030.3	SL4.0ch05	7598082	7598176	-
Solyc05g014280.4	SL4.0ch05	8154652	8155722	-
Solyc05g014390.4	SL4.0ch05	8303168	8303231	+
Solyc05g014400.4	SL4.0ch05	8311269	8312565	-
Solyc05g014750.2	SL4.0ch05	8948451	8952778	-
Solyc05g015060.4	SL4.0ch05	9823919	9823991	+
Solyc05g015460.3	SL4.0ch05	10637759	10638512	-
Solyc05g015510.3	SL4.0ch05	10817411	10818334	-
Solyc05g015800.3	SL4.0ch05	12119626	12119919	+
Solyc05g015840.3	SL4.0ch05	12454086	12455088	+
Solyc05g016180.3	SL4.0ch05	14769503	14769719	+
Solyc05g017990.4	SL4.0ch05	19409678	19409860	+
Solyc05g018700.4	SL4.0ch05	22899129	22899848	-
Solyc05g020020.4	SL4.0ch05	25941368	25942521	-
Solyc05g021510.2	SL4.0ch05	28110979	28111444	-
Solyc05g024180.3	SL4.0ch05	30723361	30723821	-
Solyc05g025790.3	SL4.0ch05	36880721	36882194	-
Solyc05g025920.3	SL4.0ch05	38182000	38182396	+
Solyc05g026217.1	SL4.0ch05	40315324	40316292	-
Solyc05g032750.3	SL4.0ch05	44327251	44327459	-
Solyc05g039990.4	SL4.0ch05	47841109	47841317	+
Solyc05g046340.2	SL4.0ch05	57953104	57953203	+
Solyc05g047460.3	SL4.0ch05	58253535	58253620	-
Solyc05g049950.3	SL4.0ch05	59176794	59178309	+
Solyc05g049960.4	SL4.0ch05	59191722	59191839	-
Solyc05g050240.3	SL4.0ch05	59667576	59667701	+
Solyc05g050390.4	SL4.0ch05	59897362	59897443	-
Solyc05g050530.3	SL4.0ch05	60054842	60055578	+
Solyc05g050630.4	SL4.0ch05	60149248	60149351	-
Solyc05g050920.3	SL4.0ch05	60525915	60526157	-
Solyc05g051320.2	SL4.0ch05	61002170	61002509	+
Solyc05g051380.4	SL4.0ch05	61064168	61065827	+
Solyc05g051400.4	SL4.0ch05	61096949	61097005	+
Solyc05g051583.1	SL4.0ch05	61363292	61363772	-
Solyc05g052020.3	SL4.0ch05	61762087	61762206	+
Solyc05g052210.3	SL4.0ch05	61888321	61888549	-
Solyc05g052260.3	SL4.0ch05	61920773	61922955	+
Solyc05g052630.4	SL4.0ch05	62239849	62242693	-
Solyc05g052640.3	SL4.0ch05	62253810	62253897	-
Solyc05g052880.4	SL4.0ch05	62446661	62446994	-
Solyc05g052960.4	SL4.0ch05	62524018	62525474	-
Solyc05g053230.3	SL4.0ch05	62753942	62754043	-
Solyc05g053260.3	SL4.0ch05	62801237	62801313	+
Solyc05g053380.4	SL4.0ch05	62876443	62876716	-
Solyc05g053650.3	SL4.0ch05	63105659	63105739	+
Solyc05g053720.4	SL4.0ch05	63141800	63141886	-
Solyc05g053900.4	SL4.0ch05	63306081	63307218	-
Solyc05g054300.2	SL4.0ch05	63626072	63626913	+
Solyc05g054310.4	SL4.0ch05	63631968	63632099	+
Solyc05g054520.4	SL4.0ch05	63814211	63814795	+
Solyc05g054870.3	SL4.0ch05	64058388	64058469	+
Solyc05g054980.3	SL4.0ch05	64144295	64144491	-
Solyc05g055340.4	SL4.0ch05	64403883	64404639	+
Solyc05g055430.4	SL4.0ch05	64470318	64471466	-
Solyc05g055510.3	SL4.0ch05	64513525	64514172	+
Solyc05g055650.3	SL4.0ch05	64594082	64594173	-
Solyc05g056540.4	SL4.0ch05	65203559	65203689	-
Solyc06g005330.3	SL4.0ch06	371949	372080	-
Solyc06g005350.3	SL4.0ch06	382223	382693	-
Solyc06g005840.4	SL4.0ch06	882818	883040	-
Solyc06g005850.3	SL4.0ch06	886543	887445	+
Solyc06g005965.1	SL4.0ch06	959823	960758	-
Solyc06g006080.3	SL4.0ch06	1125979	1126141	+
Solyc06g007275.1	SL4.0ch06	1336832	1337409	-
Solyc06g007760.4	SL4.0ch06	1734820	1735188	+
Solyc06g007850.3	SL4.0ch06	1767425	1768560	-
Solyc06g008030.3	SL4.0ch06	1883232	1884204	-
Solyc06g008110.4	SL4.0ch06	2012645	2012835	-
Solyc06g008130.4	SL4.0ch06	2027158	2028874	+
Solyc06g008160.4	SL4.0ch06	2056753	2059606	-
Solyc06g008860.3	SL4.0ch06	2808707	2809690	-
Solyc06g009090.1	SL4.0ch06	3026905	3026985	-
Solyc06g009260.3	SL4.0ch06	3228363	3228638	-
Solyc06g009335.1	SL4.0ch06	3291996	3292239	+
Solyc06g009370.4	SL4.0ch06	3296865	3296952	-
Solyc06g009490.3	SL4.0ch06	3454833	3455496	+
Solyc06g009790.4	SL4.0ch06	3822075	3822714	-
Solyc06g009810.4	SL4.0ch06	3843321	3843403	-
Solyc06g009820.3	SL4.0ch06	3878897	3880833	+
Solyc06g010260.3	SL4.0ch06	5596543	5596663	-
Solyc06g011540.4	SL4.0ch06	8074577	8074718	+
Solyc06g011575.1	SL4.0ch06	8208901	8209010	-
Solyc06g030510.4	SL4.0ch06	16839012	16839101	+
Solyc06g031680.2	SL4.0ch06	18357246	18357329	+
Solyc06g034230.2	SL4.0ch06	21709178	21710889	-
Solyc06g034410.3	SL4.0ch06	22008087	22008158	-
Solyc06g035720.3	SL4.0ch06	22579020	22579694	-
Solyc06g035960.3	SL4.0ch06	23167314	23167388	+
Solyc06g036580.4	SL4.0ch06	24531647	24531706	-
Solyc06g043260.2	SL4.0ch06	26677012	26677597	+
Solyc06g043170.4	SL4.0ch06	27433813	27433904	+
Solyc06g048860.3	SL4.0ch06	29514027	29514374	+
Solyc06g049030.4	SL4.0ch06	29968123	29968822	-
Solyc06g049090.3	SL4.0ch06	30055320	30056178	-
Solyc06g050220.4	SL4.0ch06	30453563	30459400	-
Solyc06g050230.4	SL4.0ch06	30495376	30495538	-
Solyc06g050500.2	SL4.0ch06	30899421	30899582	-
Solyc06g050510.3	SL4.0ch06	30923698	30924520	-
Solyc06g050610.3	SL4.0ch06	31055254	31055338	-
Solyc06g050710.4	SL4.0ch06	31203722	31204291	-
Solyc06g050730.4	SL4.0ch06	31234895	31235004	-
Solyc06g050950.3	SL4.0ch06	31664920	31665558	-
Solyc06g051230.4	SL4.0ch06	32203478	32203583	+
Solyc06g051425.1	SL4.0ch06	32592048	32594437	-
Solyc06g051460.4	SL4.0ch06	32651545	32651697	-
Solyc06g053160.3	SL4.0ch06	33675049	33675281	-
Solyc06g053220.3	SL4.0ch06	33740584	33740666	-
Solyc06g053230.4	SL4.0ch06	33756944	33757091	+
Solyc06g053250.2	SL4.0ch06	33757349	33757520	+
Solyc06g053620.4	SL4.0ch06	34240131	34240363	-
Solyc06g053660.3	SL4.0ch06	34281786	34284303	+
Solyc06g053810.3	SL4.0ch06	34459338	34459512	+
Solyc06g054070.3	SL4.0ch06	34702256	34702341	+
Solyc06g054440.2	SL4.0ch06	35010524	35010637	+
Solyc06g054590.3	SL4.0ch06	35119793	35120986	+
Solyc06g060560.3	SL4.0ch06	36238966	36239141	-
Solyc06g060690.3	SL4.0ch06	36383600	36383690	-
Solyc06g061030.3	SL4.0ch06	36736314	36736606	+
Solyc06g061050.4	SL4.0ch06	36754316	36758733	-
Solyc06g062320.3	SL4.0ch06	36971118	36971579	+
Solyc06g062420.4	SL4.0ch06	37028808	37028921	-
Solyc06g062480.4	SL4.0ch06	37074564	37075456	+
Solyc06g062730.2	SL4.0ch06	37232015	37232451	+
Solyc06g062780.4	SL4.0ch06	37261347	37262208	+
Solyc06g062800.4	SL4.0ch06	37278039	37278732	-
Solyc06g063030.3	SL4.0ch06	37449052	37450406	-
Solyc06g064490.2	SL4.0ch06	37799471	37799835	-
Solyc06g065290.4	SL4.0ch06	38358506	38359653	+
Solyc06g065570.3	SL4.0ch06	38605793	38605898	-
Solyc06g065820.3	SL4.0ch06	38890985	38891420	-
Solyc06g065920.4	SL4.0ch06	38953903	38953970	-
Solyc06g066010.3	SL4.0ch06	39004877	39005566	-
Solyc06g066440.3	SL4.0ch06	39349024	39349234	-
Solyc06g068600.3	SL4.0ch06	40156215	40156356	-
Solyc06g068630.4	SL4.0ch06	40178601	40179698	-
Solyc06g068815.1	SL4.0ch06	40275465	40275585	+
Solyc06g069270.1	SL4.0ch06	40669427	40669552	-
Solyc06g069310.3	SL4.0ch06	40699196	40699755	-
Solyc06g069630.4	SL4.0ch06	40993311	40995065	-
Solyc06g069820.4	SL4.0ch06	41105281	41106441	+
Solyc06g070930.3	SL4.0ch06	41224753	41225885	-
Solyc06g071040.4	SL4.0ch06	41306714	41309336	-
Solyc06g071690.3	SL4.0ch06	41825689	41825914	+
Solyc06g071750.3	SL4.0ch06	41861528	41861594	+
Solyc06g071900.3	SL4.0ch06	41960574	41961057	-
Solyc06g071990.4	SL4.0ch06	42018848	42019184	+
Solyc06g072280.3	SL4.0ch06	42230058	42230133	+
Solyc06g072900.4	SL4.0ch06	42611095	42611174	+
Solyc06g073460.4	SL4.0ch06	42942932	42943020	-
Solyc06g073660.3	SL4.0ch06	43114464	43114653	+
Solyc06g073980.4	SL4.0ch06	43391729	43393189	+
Solyc06g074130.4	SL4.0ch06	43513695	43514116	+
Solyc06g074220.3	SL4.0ch06	43553259	43553351	-
Solyc06g074440.2	SL4.0ch06	43737607	43737673	-
Solyc06g074620.3	SL4.0ch06	43818117	43818274	+
Solyc06g075140.3	SL4.0ch06	44291565	44294102	+
Solyc06g075310.4	SL4.0ch06	44419467	44419609	+
Solyc06g075420.1	SL4.0ch06	44483619	44483735	+
Solyc06g075970.4	SL4.0ch06	44844314	44844473	-
Solyc06g076120.2	SL4.0ch06	44945161	44945275	-
Solyc06g076230.1	SL4.0ch06	45051181	45052882	-
Solyc06g076400.3	SL4.0ch06	45153510	45153791	+
Solyc06g076910.3	SL4.0ch06	45461468	45462072	-
Solyc06g082060.3	SL4.0ch06	45578711	45580804	-
Solyc06g082450.1	SL4.0ch06	45831241	45831686	-
Solyc06g083060.4	SL4.0ch06	46184299	46186694	-
Solyc06g083630.4	SL4.0ch06	46554828	46555652	-
Solyc06g083660.4	SL4.0ch06	46576312	46576426	-
Solyc06g083950.3	SL4.0ch06	46809663	46809999	-
Solyc06g084500.3	SL4.0ch06	47157518	47157636	-
Solyc07g005305.1	SL4.0ch07	225364	225466	-
Solyc07g005450.3	SL4.0ch07	350268	350359	-
Solyc07g005920.3	SL4.0ch07	736983	737732	-
Solyc07g005990.3	SL4.0ch07	826799	826880	-
Solyc07g006030.4	SL4.0ch07	853164	853245	-
Solyc07g006170.4	SL4.0ch07	988101	988390	+
Solyc07g006480.4	SL4.0ch07	1238855	1239046	-
Solyc07g006550.2	SL4.0ch07	1348015	1348092	+
Solyc07g006910.4	SL4.0ch07	1733662	1733729	-
Solyc07g007210.3	SL4.0ch07	1920243	1920516	+
Solyc07g007510.4	SL4.0ch07	2174196	2175305	-
Solyc07g007780.3	SL4.0ch07	2397191	2397682	-
Solyc07g007940.3	SL4.0ch07	2570302	2574445	-
Solyc07g008320.3	SL4.0ch07	3072259	3072642	-
Solyc07g008475.1	SL4.0ch07	3360830	3362729	-
Solyc07g009233.1	SL4.0ch07	4247297	4247418	+
Solyc07g009460.3	SL4.0ch07	4534397	4534621	+
Solyc07g014610.4	SL4.0ch07	4996143	4996232	-
Solyc07g015860.3	SL4.0ch07	5709334	5709430	+
Solyc07g150110.1	SL4.0ch07	6838872	6838971	-
Solyc07g017660.3	SL4.0ch07	7830478	7830873	+
Solyc07g017675.1	SL4.0ch07	7837201	7843747	+
Solyc07g018390.3	SL4.0ch07	10606996	10607082	-
Solyc07g026680.2	SL4.0ch07	30473840	30474105	-
Solyc07g026770.3	SL4.0ch07	31381292	31384186	-
Solyc07g032180.3	SL4.0ch07	35942253	35942393	+
Solyc07g032220.3	SL4.0ch07	36106000	36106075	+
Solyc07g032260.3	SL4.0ch07	36446867	36451030	+
Solyc07g039380.3	SL4.0ch07	47139541	47139618	+
Solyc07g040780.4	SL4.0ch07	49513383	49532901	-
Solyc07g040990.4	SL4.0ch07	51321215	51321935	+
Solyc07g041070.3	SL4.0ch07	51587041	51587139	+
Solyc07g041640.3	SL4.0ch07	53660674	53660754	-
Solyc07g041760.3	SL4.0ch07	53941771	53941949	+
Solyc07g041830.4	SL4.0ch07	53976608	53976745	+
Solyc07g041980.3	SL4.0ch07	54584610	54585021	-
Solyc07g042380.4	SL4.0ch07	55336384	55337318	-
Solyc07g042440.3	SL4.0ch07	55396100	55396193	-
Solyc07g042800.2	SL4.0ch07	56141131	56141967	+
Solyc07g043710.4	SL4.0ch07	57528790	57528857	+
Solyc07g044785.1	SL4.0ch07	57715772	57715939	-
Solyc07g045353.1	SL4.0ch07	58356280	58358935	+
Solyc07g045520.4	SL4.0ch07	58521909	58522311	+
Solyc07g048010.4	SL4.0ch07	59099034	59099694	-
Solyc07g049220.4	SL4.0ch07	59429586	59430640	+
Solyc07g049270.4	SL4.0ch07	59455060	59455162	-
Solyc07g049430.3	SL4.0ch07	59617488	59617660	+
Solyc07g049450.3	SL4.0ch07	59642767	59642843	-
Solyc07g049590.3	SL4.0ch07	59842224	59844317	+
Solyc07g049645.1	SL4.0ch07	59910305	59910464	-
Solyc07g049655.1	SL4.0ch07	59943441	59943600	+
Solyc07g052060.2	SL4.0ch07	60520581	60520692	-
Solyc07g052240.3	SL4.0ch07	60641793	60641947	-
Solyc07g052420.3	SL4.0ch07	60844198	60846700	-
Solyc07g053060.3	SL4.0ch07	61435729	61435797	-
Solyc07g053360.4	SL4.0ch07	61747892	61747980	+
Solyc07g054190.4	SL4.0ch07	62474550	62476015	-
Solyc07g054300.3	SL4.0ch07	62574732	62575055	+
Solyc07g054450.4	SL4.0ch07	62689723	62689921	+
Solyc07g054880.4	SL4.0ch07	62976637	62976764	+
Solyc07g055160.4	SL4.0ch07	63207641	63208628	-
Solyc07g055215.1	SL4.0ch07	63244210	63244382	+
Solyc07g055380.1	SL4.0ch07	63358372	63358446	-
Solyc07g055460.3	SL4.0ch07	63401634	63402055	-
Solyc07g055490.4	SL4.0ch07	63422895	63422977	-
Solyc07g055830.3	SL4.0ch07	63669545	63672194	+
Solyc07g056030.3	SL4.0ch07	63854278	63854354	+
Solyc07g056340.4	SL4.0ch07	64130418	64130529	-
Solyc07g056550.3	SL4.0ch07	64257459	64257559	+
Solyc07g056617.1	SL4.0ch07	64353484	64353793	-
Solyc07g056685.1	SL4.0ch07	64403696	64404156	+
Solyc07g061740.4	SL4.0ch07	64545615	64546535	+
Solyc07g061750.4	SL4.0ch07	64557928	64558175	+
Solyc07g061950.4	SL4.0ch07	64663780	64663854	-
Solyc07g062140.3	SL4.0ch07	64797094	64800312	-
Solyc07g062150.3	SL4.0ch07	64808832	64811464	+
Solyc07g062450.3	SL4.0ch07	65031089	65031328	+
Solyc07g062470.4	SL4.0ch07	65036249	65038360	-
Solyc07g062600.4	SL4.0ch07	65138516	65138692	-
Solyc07g062640.3	SL4.0ch07	65175463	65177049	+
Solyc07g062830.3	SL4.0ch07	65318275	65318587	-
Solyc07g062890.4	SL4.0ch07	65364789	65365523	+
Solyc07g063000.4	SL4.0ch07	65453421	65453501	-
Solyc07g063180.3	SL4.0ch07	65560796	65560880	-
Solyc07g063320.3	SL4.0ch07	65642193	65642272	+
Solyc07g063330.4	SL4.0ch07	65648784	65648957	-
Solyc07g063340.3	SL4.0ch07	65662308	65662519	-
Solyc07g063480.3	SL4.0ch07	65794991	65795356	+
Solyc07g064030.4	SL4.0ch07	66158089	66158180	+
Solyc07g064490.4	SL4.0ch07	66445119	66445228	+
Solyc07g064625.1	SL4.0ch07	66519551	66520867	+
Solyc07g064850.3	SL4.0ch07	66669173	66669333	-
Solyc07g065275.1	SL4.0ch07	66930212	66932057	-
Solyc07g065300.3	SL4.0ch07	66944800	66945059	+
Solyc07g065300.3	SL4.0ch07	66947067	66947153	+
Solyc07g065360.2	SL4.0ch07	66985074	66985284	+
Solyc07g066170.4	SL4.0ch07	67501582	67502623	-
Solyc07g066450.4	SL4.0ch07	67728567	67729722	+
Solyc08g005705.1	SL4.0ch08	578796	579562	+
Solyc08g005920.3	SL4.0ch08	714482	715157	-
Solyc08g006180.4	SL4.0ch08	907594	907753	+
Solyc08g006330.3	SL4.0ch08	1003581	1003765	-
Solyc08g006460.3	SL4.0ch08	1072648	1073972	+
Solyc08g006470.4	SL4.0ch08	1079749	1079844	+
Solyc08g006640.3	SL4.0ch08	1245095	1245179	-
Solyc08g006670.3	SL4.0ch08	1257876	1257956	-
Solyc08g006700.3	SL4.0ch08	1269508	1269649	-
Solyc08g007080.4	SL4.0ch08	1646477	1646562	-
Solyc08g007380.4	SL4.0ch08	1968207	1968307	+
Solyc08g007790.3	SL4.0ch08	2305821	2305905	-
Solyc08g007890.3	SL4.0ch08	2402677	2403790	-
Solyc08g008350.3	SL4.0ch08	2783131	2784783	+
Solyc08g013680.4	SL4.0ch08	3072743	3072870	+
Solyc08g013750.3	SL4.0ch08	3136199	3140420	+
Solyc08g013920.3	SL4.0ch08	3321613	3322001	+
Solyc08g013950.1	SL4.0ch08	3371785	3372378	-
Solyc08g014300.4	SL4.0ch08	4024331	4024414	+
Solyc08g014310.3	SL4.0ch08	4051714	4052548	+
Solyc08g014340.3	SL4.0ch08	4086913	4087053	-
Solyc08g015670.4	SL4.0ch08	5147529	5147621	+
Solyc08g016620.3	SL4.0ch08	8016625	8016945	-
Solyc08g048500.3	SL4.0ch08	11922664	11923098	-
Solyc08g042130.2	SL4.0ch08	23520707	23520811	+
Solyc08g042060.2	SL4.0ch08	23706827	23707420	-
Solyc08g041690.1	SL4.0ch08	25907979	25908055	-
Solyc08g061220.3	SL4.0ch08	46323104	46324383	-
Solyc08g061260.4	SL4.0ch08	46449604	46449750	+
Solyc08g061320.3	SL4.0ch08	46622897	46623010	-
Solyc08g150124.1	SL4.0ch08	47280028	47282900	-
Solyc08g062290.4	SL4.0ch08	48949783	48954587	+
Solyc08g062960.4	SL4.0ch08	50482337	50482634	-
Solyc08g063000.4	SL4.0ch08	50603551	50603876	+
Solyc08g063050.3	SL4.0ch08	50698775	50698869	+
Solyc08g065320.3	SL4.0ch08	51326025	51328546	+
Solyc08g065540.3	SL4.0ch08	51775576	51775779	-
Solyc08g065900.4	SL4.0ch08	52343217	52344114	+
Solyc08g066100.3	SL4.0ch08	52624149	52624291	-
Solyc08g066140.3	SL4.0ch08	52653216	52653352	+
Solyc08g066160.3	SL4.0ch08	52658781	52658854	+
Solyc08g066680.3	SL4.0ch08	53602260	53602411	-
Solyc08g066690.4	SL4.0ch08	53611206	53611390	-
Solyc08g066800.4	SL4.0ch08	53752346	53752515	+
Solyc08g067440.2	SL4.0ch08	54581668	54584232	-
Solyc08g067470.3	SL4.0ch08	54593449	54593544	+
Solyc08g067690.2	SL4.0ch08	54768601	54768799	+
Solyc08g067920.3	SL4.0ch08	55070895	55071030	+
Solyc08g067960.3	SL4.0ch08	55118209	55118318	+
