gene_id	chromosome	start	end	strand
AT2G25650	2	10915002	10915082	+
AT2G25670	2	10930720	10930827	-
AT2G25700	2	10949088	10949233	-
AT2G25770	2	10992855	10992956	+
AT2G25780	2	10995172	10995464	+
AT2G25930	2	11060837	11062016	+
AT2G25980	2	11079632	11079877	-
AT2G26130	2	11128224	11128298	+
AT2G26390	2	11229876	11230110	-
AT2G26420	2	11242335	11242684	-
AT2G26480	2	11264423	11264673	+
AT2G26500	2	11270596	11270691	+
AT2G26515	2	11278135	11278780	+
AT2G26530	2	11283521	11283601	-
AT2G26600	2	11316614	11316998	+
AT2G26610	2	11319724	11319807	+
AT2G26670	2	11342096	11342894	+
AT2G26692	2	11350889	11350983	+
AT2G26695	2	11365133	11365248	+
AT2G26790	2	11424666	11424765	-
AT2G26850	2	11449776	11449855	-
AT2G27000	2	11524108	11524183	-
AT2G27270	2	11672658	11672750	+
AT2G27402	2	11722957	11723256	+
AT2G27420	2	11726910	11727071	-
AT2G27500	2	11753685	11753780	-
AT2G27580	2	11777348	11777494	-
AT2G27930	2	11892243	11892357	+
AT2G27940	2	11898320	11898385	+
AT2G28040	2	11937321	11937889	-
AT2G28070	2	11958441	11958523	+
AT2G28140	2	11995154	11995235	+
AT2G28290	2	12072241	12072375	+
AT2G28570	2	12241871	12242048	+
AT2G28605	2	12255352	12255431	+
AT2G28630	2	12274761	12275671	-
AT2G29065	2	12484860	12485011	+
AT2G29100	2	12501656	12501741	-
AT2G29100	2	12502146	12502301	-
AT2G29140	2	12530925	12531388	+
AT2G29360	2	12603941	12604142	+
AT2G29420	2	12618468	12618544	-
AT2G29485	2	12630732	12630906	+
AT2G29480	2	12630739	12630911	-
AT2G29490	2	12631947	12632039	-
AT2G29760	2	12715120	12715355	+
AT2G30020	2	12814941	12815217	+
AT2G30090	2	12844198	12844448	-
AT2G30130	2	12868902	12869264	+
AT2G30290	2	12915359	12915480	-
AT2G30730	2	13092911	13093175	+
AT2G30780	2	13118151	13118236	+
AT2G30860	2	13139871	13140039	+
AT2G31040	2	13210626	13210703	-
AT2G31100	2	13257389	13257470	-
AT2G31215	2	13299960	13300065	+
AT2G31290	2	13344057	13344129	+
AT2G31360	2	13373656	13373999	-
AT2G31470	2	13407708	13407931	-
AT2G31585	2	13446179	13446265	+
AT2G31750	2	13499867	13500122	+
AT2G31780	2	13517048	13517138	+
AT2G31840	2	13539608	13539736	-
AT2G31957	2	13587782	13588005	+
AT2G32180	2	13672809	13673187	-
AT2G32275	2	13709975	13710089	+
AT2G32350	2	13735264	13735344	+
AT2G32370	2	13745403	13745486	+
AT2G32480	2	13788997	13789107	-
AT2G32710	2	13874074	13874953	+
AT2G32780	2	13898672	13898776	-
AT2G32790	2	13905880	13905968	-
AT2G33100	2	14040132	14040522	-
AT2G33230	2	14080636	14080775	-
AT2G33260	2	14100919	14101020	-
AT2G33380	2	14145135	14145487	-
AT2G33470	2	14177970	14178413	-
AT2G34080	2	14394015	14394323	-
AT2G34220	2	14450816	14450909	+
AT2G34224	2	14454156	14454243	-
AT2G34230	2	14456586	14456679	+
AT2G34315	2	14480476	14480637	-
AT2G34350	2	14493358	14493589	+
AT2G08660	2	14514334	14515080	+
AT2G34400	2	14517149	14517243	+
AT2G34600	2	14573297	14573396	+
AT2G35210	2	14837590	14837676	+
AT2G35330	2	14869061	14869225	+
AT2G35520	2	14922906	14923007	+
AT2G35555	2	14930775	14931241	-
AT2G35600	2	14944616	14945110	-
AT2G35640	2	14983520	14983844	+
AT2G35736	2	15022814	15023077	-
AT2G35830	2	15052454	15052681	+
AT2G36000	2	15118117	15118312	+
AT2G36255	2	15201581	15201667	-
AT2G36650	2	15360732	15360810	+
AT2G36970	2	15529576	15529765	+
AT2G37125	2	15596514	15596623	-
AT2G37280	2	15656068	15656150	+
AT2G37550	2	15755452	15755541	-
AT2G37650	2	15792582	15792656	+
AT2G37650	2	15794857	15794947	+
AT2G37920	2	15868970	15869063	-
AT2G37930	2	15874445	15874527	+
AT2G37950	2	15882780	15883285	-
AT2G08915	2	15890786	15891053	-
AT2G38130	2	15980178	15980469	-
AT2G38250	2	16018690	16018936	+
AT2G38320	2	16055516	16055591	+
AT2G38465	2	16106519	16106681	-
AT2G38640	2	16158079	16158237	-
AT2G38650	2	16161745	16161852	-
AT2G39000	2	16287393	16287876	-
AT2G39100	2	16318609	16318843	+
AT2G39720	2	16566880	16567476	-
AT2G39725	2	16569516	16570062	+
AT2G39730	2	16571067	16571190	-
AT2G39790	2	16595079	16595233	+
AT2G39870	2	16643970	16644053	+
AT2G09090	2	16672180	16672344	-
AT2G40010	2	16710082	16710190	-
AT2G40020	2	16711065	16711801	+
AT2G40200	2	16791380	16791544	+
AT2G40390	2	16868236	16868321	+
AT2G40440	2	16889362	16889457	-
AT2G40450	2	16892516	16892652	-
AT2G40711	2	16982581	16982666	-
AT2G40740	2	16997623	16998975	+
AT2G40960	2	17095459	17095568	+
AT2G41100	2	17137412	17137520	+
AT2G41178	2	17165120	17165202	-
AT2G41260	2	17206886	17207050	+
AT2G41312	2	17225873	17226420	+
AT2G41380	2	17252131	17252226	+
AT2G41690	2	17382020	17382139	+
AT2G41780	2	17428629	17428675	+
AT2G41890	2	17480438	17480853	-
AT2G42250	2	17600705	17600794	-
AT2G42395	2	17653803	17653902	-
AT2G42440	2	17669344	17669471	-
AT2G42610	2	17748570	17750104	+
AT2G42720	2	17786553	17786693	+
AT2G42860	2	17834438	17834551	+
AT2G43090	2	17919330	17919416	+
AT2G43200	2	17958114	17958204	+
AT2G43235	2	17969866	17970074	-
AT2G43260	2	17984586	17984668	-
AT2G43340	2	18008259	18008336	+
AT2G43440	2	18039735	18039802	+
AT2G43445	2	18041914	18042180	+
AT2G43530	2	18070171	18070332	+
AT2G43730	2	18125277	18125450	-
AT2G43745	2	18128892	18128977	-
AT2G43960	2	18204782	18204901	-
AT2G43970	2	18206343	18206572	-
AT2G44230	2	18286631	18286712	+
AT2G44260	2	18296109	18296198	+
AT2G44255	2	18297027	18297148	-
AT2G44540	2	18387792	18387888	-
AT2G44860	2	18502149	18502446	-
AT2G44900	2	18516012	18516123	-
AT2G45010	2	18568156	18568754	+
AT2G45050	2	18583174	18583266	+
AT2G45080	2	18592080	18592166	+
AT2G45140	2	18611879	18612541	+
AT2G45243	2	18660937	18661024	+
AT2G45410	2	18712719	18712802	-
AT2G45450	2	18733732	18733831	-
AT2G09640	2	18757316	18757730	-
AT2G45640	2	18800108	18800513	-
AT2G09665	2	18858456	18858540	+
AT2G45930	2	18902608	18902700	-
AT2G45940	2	18903703	18903793	+
AT2G45990	2	18921133	18921261	+
AT2G46160	2	18963790	18964395	+
AT2G46380	2	19039498	19039710	+
AT2G46495	2	19084475	19085010	-
AT2G46670	2	19164688	19164780	-
AT2G46820	2	19243590	19243699	+
AT2G46840	2	19249655	19249755	-
AT2G46940	2	19286735	19286823	-
AT2G47250	2	19400817	19401239	-
AT2G09885	2	19440986	19441663	-
AT2G47520	2	19503301	19503384	-
AT2G47530	2	19504440	19504517	+
AT2G47860	2	19601440	19601509	+
AT2G47910	2	19614937	19615014	+
AT2G48060	2	19656222	19656332	-
AT3G01040	3	8803	8928	+
AT3G01070	3	19828	20109	+
AT3G01170	3	58345	58420	+
AT3G01200	3	70712	70961	-
AT3G01311	3	103774	104053	-
AT3G01045	3	235542	235615	+
AT3G01660	3	246048	246126	+
AT3G01750	3	270469	270594	+
AT3G01840	3	298143	298230	-
AT3G01890	3	311657	311720	+
AT3G01960	3	324781	324870	-
AT3G01970	3	326804	326905	-
AT3G01990	3	332364	332469	+
AT3G02130	3	380676	380772	+
AT3G02150	3	392356	392447	+
AT3G02160	3	395814	396321	+
AT3G02242	3	420366	420500	+
AT3G02300	3	462787	463031	+
AT3G02340	3	478341	478604	+
AT3G02440	3	501467	501578	-
AT3G02830	3	615175	615270	+
AT3G02885	3	638505	638933	-
AT3G02940	3	663703	663793	+
AT3G02990	3	673860	674827	+
AT3G03040	3	685618	685712	+
AT3G03050	3	687505	687826	+
AT3G03460	3	823682	824033	-
AT3G03540	3	847731	847854	-
AT3G03690	3	911946	912596	-
AT3G03828	3	979499	979589	+
AT3G04110	3	1077617	1077799	+
AT3G04130	3	1084001	1084104	+
AT3G04130	3	1085924	1086006	+
AT3G04140	3	1087780	1087852	+
AT3G04170	3	1095322	1095489	-
AT3G04181	3	1099074	1099296	+
AT3G04210	3	1105830	1106157	-
AT3G04300	3	1140389	1140503	+
AT3G04310	3	1141300	1141478	-
AT3G04530	3	1222339	1222412	+
AT3G04540	3	1223390	1223556	+
AT3G04580	3	1238191	1238299	-
AT3G04760	3	1304984	1305073	-
AT3G04830	3	1326963	1327209	+
AT3G04860	3	1340306	1340388	-
AT3G04943	3	1368436	1368620	-
AT3G05670	3	1656606	1656747	+
AT3G05930	3	1770489	1770635	+
AT3G05936	3	1773844	1774138	-
AT3G06040	3	1825090	1825590	-
AT3G06070	3	1831635	1831720	-
AT3G06085	3	1837654	1837803	+
AT3G06180	3	1872228	1872321	+
AT3G06435	3	1969359	1970428	-
AT3G06520	3	2019893	2020208	+
AT3G06590	3	2053000	2053078	-
AT3G06590	3	2053689	2054642	-
AT3G06840	3	2157017	2157147	+
AT3G06920	3	2184702	2184787	+
AT3G06970	3	2199830	2199912	-
AT3G06985	3	2205465	2205566	+
AT3G07005	3	2212133	2212246	+
AT3G07260	3	2310287	2310457	+
AT3G07330	3	2338977	2339061	-
AT3G07380	3	2361460	2361841	-
AT3G07390	3	2365885	2365994	+
AT3G07460	3	2384900	2385157	-
AT3G07650	3	2444061	2444185	+
AT3G07810	3	2494558	2495085	+
AT3G07840	3	2502160	2502362	-
AT3G07860	3	2508674	2509155	+
AT3G08500	3	2577673	2577755	-
AT3G08650	3	2626904	2627260	-
AT3G08660	3	2632585	2632662	+
AT3G08680	3	2637855	2637934	+
AT3G08780	3	2666427	2666561	-
AT3G08910	3	2711474	2711646	-
AT3G09040	3	2760747	2760834	-
AT3G09055	3	2765197	2765321	-
AT3G09060	3	2765833	2766252	-
AT3G09110	3	2795255	2795336	-
AT3G09162	3	2807715	2807846	-
AT3G09340	3	2870284	2870374	-
AT3G09390	3	2890193	2890291	-
AT3G09900	3	3035231	3035313	+
AT3G10116	3	3125860	3125981	+
AT3G10116	3	3126466	3126549	+
AT3G10195	3	3156827	3156927	-
AT3G10230	3	3165769	3165982	-
AT3G10510	3	3274666	3274881	-
AT3G10600	3	3314369	3314466	+
AT3G10760	3	3370840	3370917	+
AT3G10770	3	3372813	3372924	-
AT3G11150	3	3493316	3493957	-
AT3G11260	3	3527910	3528018	+
AT3G11270	3	3530088	3530228	+
AT3G11570	3	3645423	3645533	-
AT3G11640	3	3674633	3674716	+
AT3G11900	3	3760158	3760401	+
AT3G11910	3	3760966	3761424	-
AT3G12050	3	3839449	3839565	+
AT3G12130	3	3865093	3866327	-
AT3G12430	3	3950048	3950128	-
AT3G12502	3	3963159	3963530	+
AT3G12600	3	4004685	4004844	+
AT3G12720	3	4044168	4044359	-
AT3G12770	3	4059072	4059153	-
AT3G12833	3	4083147	4083238	+
AT3G13010	3	4163152	4163235	-
AT3G13020	3	4167216	4167320	-
AT3G13061	3	4183629	4183727	-
AT3G13100	3	4213604	4214506	-
AT3G13224	3	4255856	4256081	+
AT3G13380	3	4347001	4347093	+
AT3G13404	3	4358556	4358933	-
AT3G13432	3	4371564	4371728	+
AT3G13433	3	4374356	4374423	+
AT3G13437	3	4376490	4376576	+
AT3G13570	3	4430320	4431044	-
AT3G13630	3	4457512	4457773	+
AT3G13910	3	4590734	4591134	-
AT3G14090	3	4671380	4671464	-
AT3G14250	3	4746036	4746119	-
AT3G14260	3	4748364	4748464	-
AT3G14467	3	4856594	4856785	+
AT3G14510	3	4867969	4868041	-
AT3G14520	3	4876168	4876253	-
AT3G14550	3	4885345	4885453	-
AT3G14880	3	5006972	5007382	+
AT3G14930	3	5022584	5022665	+
AT3G15010	3	5054063	5054605	+
AT3G15050	3	5067564	5067627	-
AT3G15270	3	5140844	5140930	-
AT3G15420	3	5208131	5208205	-
AT3G15450	3	5213644	5213807	+
AT3G15536	3	5260810	5260914	+
AT3G15660	3	5309450	5309526	-
AT3G15760	3	5337897	5337974	+
AT3G16010	3	5434227	5434400	+
AT3G16130	3	5468016	5468110	+
AT3G16270	3	5516683	5517265	+
AT3G16450	3	5588487	5588592	+
AT3G16620	3	5661767	5661940	-
AT3G16710	3	5691359	5691458	+
AT3G16857	3	5758848	5759070	+
AT3G16870	3	5764136	5764387	-
AT3G16890	3	5770139	5770265	-
AT3G17100	3	5831384	5831465	+
AT3G17180	3	5856011	5856124	-
AT3G17210	3	5881966	5882076	+
AT3G17280	3	5903281	5903431	-
AT3G17650	3	6037256	6037338	+
AT3G17675	3	6042450	6042666	-
AT3G18240	3	6257711	6257791	+
AT3G18282	3	6268356	6268465	-
AT3G18535	3	6376696	6376943	-
AT3G18550	3	6384442	6384557	+
AT3G18720	3	6445484	6445659	-
AT3G18760	3	6458152	6459375	-
AT3G18840	3	6498246	6498359	+
AT3G18915	3	6524290	6524417	+
AT3G18960	3	6543430	6543497	+
AT3G18970	3	6543593	6543683	-
AT3G19002	3	6554606	6554723	+
AT3G19040	3	6567532	6567835	-
AT3G19190	3	6640086	6640611	+
AT3G19700	3	6846249	6846402	+
AT3G19920	3	6931461	6931583	-
AT3G19930	3	6934820	6934950	+
AT3G20120	3	7023392	7024247	+
AT3G20130	3	7027200	7027283	+
AT3G20140	3	7030093	7030172	+
AT3G20160	3	7039623	7039706	+
AT3G20430	3	7121975	7122506	+
AT3G20730	3	7247720	7247808	+
AT3G20890	3	7320350	7320444	+
AT3G20898	3	7323896	7323976	+
AT3G21220	3	7447988	7448476	+
AT3G21600	3	7606718	7606799	-
AT3G21730	3	7659957	7661097	-
AT3G21960	3	7737498	7737701	+
AT3G22050	3	7764464	7764699	+
AT3G22150	3	7815563	7815673	+
AT3G22210	3	7839249	7839335	-
AT3G22235	3	7855678	7855797	-
AT3G22250	3	7869662	7869789	+
AT3G22380	3	7918872	7918944	+
AT3G22450	3	7962330	7962422	+
AT3G22470	3	7966641	7966715	-
AT3G22565	3	8000742	8000850	+
AT3G22790	3	8058031	8058684	-
AT3G22860	3	8091419	8091501	-
AT3G22860	3	8093125	8093218	-
AT3G22950	3	8137526	8137769	-
AT3G23010	3	8176326	8176476	+
AT3G23165	3	8264826	8265002	-
AT3G23330	3	8347570	8347681	+
AT3G23470	3	8418429	8418558	+
AT3G23715	3	8536917	8537052	+
AT3G23890	3	8629995	8630275	+
AT3G23930	3	8647419	8647491	+
AT3G24130	3	8712077	8712552	-
AT3G24210	3	8755664	8755834	-
AT3G24310	3	8811865	8812049	-
AT3G24463	3	8887443	8887514	-
AT3G24520	3	8941683	8941766	+
AT3G24540	3	8953384	8953469	+
AT3G24600	3	8972483	8972562	-
AT3G24605	3	8974027	8974435	-
AT3G24690	3	9021008	9021083	+
AT3G24760	3	9041270	9041572	+
AT3G25250	3	9195946	9196063	+
AT3G25490	3	9241837	9241923	+
AT3G25530	3	9273045	9273156	-
AT3G25780	3	9409609	9409879	+
AT3G26150	3	9566239	9566315	-
AT3G26270	3	9628208	9628295	-
AT3G26350	3	9654674	9655125	-
AT3G26360	3	9656390	9656461	-
AT3G26420	3	9673464	9673571	+
AT3G26430	3	9673464	9673571	+
AT3G26470	3	9686552	9686642	+
AT3G26490	3	9705695	9705762	+
AT3G26570	3	9756337	9756413	+
AT3G26600	3	9770585	9770827	+
AT3G26620	3	9790781	9790899	+
AT3G26660	3	9797349	9797457	-
AT3G26690	3	9805409	9805472	-
AT3G26860	3	9901620	9901700	-
AT3G26932	3	9931715	9931841	-
AT3G05205	3	10037893	10038013	-
AT3G27250	3	10062508	10062586	+
AT3G27320	3	10090593	10090688	+
AT3G27430	3	10153036	10153550	+
AT3G27475	3	10174931	10175029	+
AT3G27490	3	10179779	10179865	-
AT3G27510	3	10188682	10188751	-
AT3G27540	3	10205552	10205778	+
AT3G27570	3	10216591	10216750	-
AT3G27580	3	10219506	10219736	-
AT3G27700	3	10257517	10257679	-
AT3G27730	3	10273480	10274010	-
AT3G27809	3	10307747	10308283	-
AT3G27830	3	10319153	10319559	+
AT3G27860	3	10325950	10326100	+
AT3G05445	3	10491936	10492361	-
AT3G28210	3	10520693	10520770	+
AT3G28345	3	10595292	10595374	-
AT3G28380	3	10625113	10625198	-
AT3G28660	3	10738885	10738958	-
AT3G28715	3	10779338	10779461	+
AT3G28770	3	10797058	10797252	+
AT3G28785	3	10810939	10811015	-
AT3G28875	3	10893262	10893333	+
AT3G05635	3	10964364	10964478	-
AT3G29190	3	11162567	11163093	-
AT3G29630	3	11447828	11447905	-
AT3G29639	3	11478930	11479094	-
AT3G30165	3	11797853	11797918	-
AT3G30720	3	12349194	12349271	+
AT3G30730	3	12357609	12357673	-
AT3G30775	3	12451390	12451477	-
AT3G32180	3	13162557	13162623	-
AT3G42170	3	14321870	14321935	+
AT3G42180	3	14324963	14325104	-
AT3G42630	3	14722404	14722477	+
AT3G43150	3	15143890	15143955	+
AT3G43860	3	15709477	15709571	+
AT3G44200	3	15911368	15911623	+
AT3G44290	3	15973248	15973384	-
AT3G44400	3	16045027	16046288	-
AT3G44400	3	16048965	16049093	-
AT3G44460	3	16081735	16081821	-
AT3G44690	3	16233505	16233594	-
AT3G44700	3	16237259	16237339	-
AT3G44750	3	16298673	16298787	+
AT3G44769	3	16315703	16315789	+
AT3G44870	3	16382346	16382435	+
AT3G44900	3	16388988	16389077	+
AT3G44900	3	16390137	16390229	+
AT3G45060	3	16478460	16478546	-
AT3G45093	3	16496869	16497105	+
AT3G45170	3	16537694	16537773	+
AT3G45180	3	16538524	16538982	-
AT3G45440	3	16666962	16667536	-
AT3G45443	3	16668318	16668424	-
AT3G45638	3	16755974	16756144	-
AT3G45830	3	16841084	16841217	+
AT3G46260	3	16999537	16999910	-
AT3G46610	3	17159786	17160121	-
AT3G46680	3	17196184	17196259	-
AT3G46690	3	17198638	17198716	-
AT3G46700	3	17201308	17201382	-
AT3G46720	3	17211796	17211870	-
AT3G46830	3	17248396	17248614	-
AT3G46920	3	17284717	17284898	-
AT3G47090	3	17341874	17341977	-
AT3G47110	3	17347459	17347574	-
AT3G47120	3	17351772	17352125	-
AT3G47360	3	17451295	17451639	+
AT3G47370	3	17454452	17454618	-
AT3G47580	3	17535361	17535448	+
AT3G47675	3	17576398	17576462	-
AT3G47680	3	17578779	17579312	-
AT3G47710	3	17590858	17591305	+
AT3G47760	3	17611859	17612012	+
AT3G47810	3	17639025	17639492	-
AT3G47890	3	17673791	17673890	-
AT3G48240	3	17867538	17867621	+
AT3G48280	3	17880452	17880549	+
AT3G48290	3	17883454	17883531	+
AT3G48310	3	17889053	17889137	+
AT3G48320	3	17892102	17892192	+
AT3G48450	3	17944843	17944976	-
AT3G48780	3	18092709	18092855	+
AT3G48920	3	18139875	18140056	+
AT3G49020	3	18170266	18170348	+
AT3G49155	3	18220867	18221185	+
AT3G49190	3	18232228	18232364	-
AT3G49200	3	18237251	18237415	-
AT3G49230	3	18254533	18254849	+
AT3G49650	3	18405587	18405721	-
AT3G49750	3	18450781	18450881	-
AT3G49830	3	18483135	18483270	+
AT3G49850	3	18489177	18489362	+
AT3G49940	3	18514649	18514742	+
AT3G50160	3	18600014	18600259	-
AT3G50190	3	18610433	18610549	-
AT3G50200	3	18612488	18612653	-
AT3G50280	3	18638146	18638230	+
AT3G50450	3	18722711	18722861	+
AT3G50510	3	18745602	18745992	-
AT3G50670	3	18827440	18828348	-
AT3G50750	3	18862738	18862822	-
AT3G50780	3	18877408	18877679	-
AT3G50808	3	18887758	18887858	-
AT3G50890	3	18916306	18916412	+
AT3G50940	3	18933832	18934082	+
AT3G50940	3	18935073	18935159	+
AT3G51100	3	18981619	18981993	-
AT3G51190	3	19016946	19017104	-
AT3G51230	3	19024041	19024185	-
AT3G51240	3	19025267	19025418	+
AT3G51370	3	19069440	19069652	+
AT3G51380	3	19074195	19074273	-
AT3G51500	3	19108209	19108350	+
AT3G51540	3	19116738	19116871	+
AT3G51560	3	19122429	19122514	-
AT3G51560	3	19125412	19125500	-
AT3G51570	3	19130017	19130128	+
AT3G51650	3	19159106	19159245	+
AT3G51680	3	19174442	19174575	-
AT3G51710	3	19182898	19182979	+
AT3G51720	3	19185260	19185435	+
AT3G52070	3	19313094	19313259	+
AT3G52080	3	19315261	19315334	+
AT3G52080	3	19316340	19316432	+
AT3G52080	3	19317039	19317111	+
AT3G52105	3	19323221	19323300	+
AT3G52150	3	19343139	19343244	+
AT3G52400	3	19426290	19426461	-
AT3G52605	3	19510858	19510979	-
AT3G52748	3	19549074	19549255	+
AT3G52920	3	19625739	19625867	+
AT3G53050	3	19669435	19669510	+
AT3G53365	3	19787369	19787521	+
AT3G53370	3	19788249	19788710	-
AT3G53440	3	19810824	19810926	+
AT3G53670	3	19890820	19890923	+
AT3G53710	3	19903643	19903727	-
AT3G53850	3	19949084	19949201	-
AT3G53860	3	19950115	19950689	-
AT3G53890	3	19956063	19956295	-
AT3G54430	3	20147430	20147505	-
AT3G54450	3	20161330	20161478	+
AT3G54460	3	20166722	20166810	-
AT3G54800	3	20286300	20286373	+
AT3G54980	3	20372929	20373127	+
AT3G55310	3	20505891	20506136	+
AT3G55720	3	20680199	20680327	+
AT3G55740	3	20695877	20696509	+
AT3G55780	3	20706779	20707089	+
AT3G55980	3	20776453	20776847	+
AT3G56210	3	20852710	20853492	-
AT3G56470	3	20934832	20934930	+
AT3G56650	3	20985108	20985317	+
AT3G56660	3	20986642	20986775	-
AT3G56710	3	21007518	21007608	-
AT3G56780	3	21031477	21031607	+
AT3G56960	3	21080269	21080392	+
AT3G56970	3	21084654	21084782	-
AT3G57020	3	21099447	21100019	-
AT3G57090	3	21130009	21130837	+
AT3G57140	3	21153396	21153476	-
AT3G57210	3	21173733	21173847	-
AT3G57270	3	21191903	21192145	-
AT3G57340	3	21219037	21219142	+
AT3G57480	3	21277573	21277720	-
AT3G57590	3	21331093	21331212	-
AT3G57750	3	21395127	21395176	+
AT3G57770	3	21398301	21398370	+
AT3G57790	3	21407217	21407458	-
AT3G57965	3	21465939	21466025	-
AT3G58010	3	21477505	21477784	-
AT3G58450	3	21622300	21622424	+
AT3G58490	3	21633448	21633571	+
AT3G58795	3	21745932	21746055	+
AT3G58810	3	21750596	21750712	+
AT3G59030	3	21819442	21819600	+
AT3G59080	3	21837437	21837544	+
AT3G59130	3	21862086	21862584	-
AT3G59630	3	22028054	22028472	-
AT3G59730	3	22064609	22064684	-
AT3G59870	3	22117492	22117851	-
AT3G60270	3	22278427	22278596	-
AT3G60550	3	22380256	22380358	+
AT3G60590	3	22398767	22398885	+
AT3G60700	3	22438776	22438861	+
AT3G60730	3	22445409	22445574	+
AT3G60960	3	22536951	22538465	+
AT3G61070	3	22606598	22606711	-
AT3G61160	3	22636516	22636628	+
AT3G61210	3	22659508	22659656	-
AT3G09575	3	22664862	22664946	+
AT3G61600	3	22797938	22798053	+
AT3G61640	3	22810393	22810514	-
AT3G61860	3	22901256	22902053	-
AT3G61898	3	22922567	22922652	+
AT3G61950	3	22939694	22940110	+
AT3G62160	3	23015209	23015397	-
AT3G62200	3	23025259	23025376	-
AT3G62510	3	23122853	23123335	+
AT3G62650	3	23168134	23168518	+
AT3G62720	3	23201198	23201295	+
AT3G62800	3	23226012	23226089	-
AT3G62810	3	23228183	23228629	+
AT3G62890	3	23247461	23247544	+
AT3G63020	3	23294642	23294713	+
AT3G63250	3	23370067	23370161	-
AT3G63290	3	23381950	23382084	+
AT3G63350	3	23399729	23400224	+
AT3G63360	3	23401457	23401533	-
AT4G00040	4	14834	14920	+
AT4G00234	4	101437	101514	+
AT4G00295	4	127361	127511	+
AT4G00310	4	133738	133838	+
AT4G00355	4	154896	155202	+
AT4G00450	4	206943	207039	+
AT4G00525	4	232088	232572	+
AT4G00660	4	277445	277838	+
AT4G00700	4	286063	286199	+
AT4G00740	4	307359	307768	-
AT4G00870	4	363241	363378	-
AT4G00900	4	386301	386496	-
AT4G00905	4	387959	388362	+
AT4G00955	4	412972	413480	+
AT4G01000	4	431532	431880	-
AT4G01020	4	440046	440230	+
AT4G01020	4	441596	441784	+
AT4G01070	4	461882	462282	-
AT4G01090	4	473288	473400	-
AT4G01335	4	553415	553491	+
AT4G01360	4	564977	565141	+
AT4G01435	4	592267	592360	-
AT4G01500	4	639399	639601	+
AT4G01590	4	690247	690384	-
AT4G01593	4	691066	691189	+
AT4G01820	4	781088	781183	-
AT4G01860	4	801545	801668	-
AT4G01935	4	842016	842096	+
AT4G02485	4	1092547	1092653	+
AT4G02510	4	1104830	1104912	+
AT4G02540	4	1118898	1119006	+
AT4G02660	4	1165376	1165662	-
AT4G02690	4	1186291	1186679	+
AT4G03070	4	1359300	1359371	+
AT4G03190	4	1406493	1406602	-
AT4G03260	4	1431476	1432211	+
AT4G03298	4	1446736	1446976	+
AT4G03330	4	1467013	1467175	+
AT4G03400	4	1500570	1500664	-
AT4G03450	4	1529674	1529782	-
AT4G03470	4	1544291	1544394	-
AT4G03550	4	1575384	1575543	+
AT4G03565	4	1587173	1587273	+
AT4G04030	4	1937113	1937461	-
AT4G04221	4	2033964	2034087	-
AT4G04220	4	2034022	2034105	+
AT4G04223	4	2036818	2037600	+
AT4G04265	4	2058061	2058194	-
AT4G04460	4	2226840	2226929	+
AT4G04720	4	2393920	2394730	-
AT4G04775	4	2431285	2431354	+
AT4G04810	4	2442304	2442402	+
AT4G04830	4	2445970	2446451	+
AT4G04970	4	2538050	2538138	+
AT4G04972	4	2543660	2543759	+
AT4G05091	4	2612056	2612163	+
AT4G05190	4	2679541	2679750	+
AT4G05380	4	2736581	2736955	+
AT4G05420	4	2747779	2748110	+
AT4G05440	4	2757871	2758075	+
AT4G05475	4	2766500	2767565	-
AT4G05497	4	2778291	2778448	-
AT4G05540	4	2819096	2819173	-
AT4G05540	4	2819499	2819566	-
AT4G07445	4	4265990	4266055	+
AT4G07455	4	4311398	4311645	+
AT4G08230	4	5188365	5189555	-
AT4G08450	4	5366062	5366242	+
AT4G08450	4	5371042	5371127	+
AT4G08691	4	5555672	5555860	-
AT4G08875	4	5674051	5674171	-
AT4G08910	4	5712578	5712797	+
AT4G09040	4	5797046	5797103	-
AT4G09350	4	5931741	5931826	-
AT4G09430	4	5972923	5973002	+
AT4G09432	4	5974750	5974828	-
AT4G09500	4	6018869	6018943	+
AT4G09620	4	6078973	6079065	-
AT4G10070	4	6296829	6298226	-
AT4G10090	4	6305843	6306615	+
AT4G10170	4	6344453	6344586	+
AT4G10200	4	6352969	6353098	+
AT4G10470	4	6477534	6477636	+
AT4G10600	4	6547566	6547840	-
AT4G10780	4	6634702	6634796	-
AT4G10800	4	6643390	6643683	+
AT4G11000	4	6731590	6731720	+
AT4G11130	4	6781074	6781337	+
AT4G11320	4	6888843	6889466	+
AT4G11393	4	6932437	6932548	+
AT4G11440	4	6955671	6955768	+
AT4G11547	4	6994577	6995049	-
AT4G11570	4	7004413	7004685	+
AT4G11580	4	7007186	7007274	-
AT4G11660	4	7043360	7043447	+
AT4G11690	4	7056768	7056848	+
AT4G11845	4	7127137	7127339	-
AT4G12010	4	7198009	7198076	-
AT4G12010	4	7200780	7200920	-
AT4G12100	4	7247848	7247925	-
AT4G12350	4	7325175	7326038	+
AT4G12400	4	7338980	7339053	-
AT4G12670	4	7472108	7472229	+
AT4G12917	4	7563633	7563770	-
AT4G13160	4	7653701	7653876	+
AT4G13200	4	7668883	7668973	-
AT4G13460	4	7826742	7826853	-
AT4G13490	4	7839536	7839644	-
AT4G13520	4	7864656	7865451	+
AT4G13540	4	7870260	7870335	+
AT4G13650	4	7942674	7942766	-
