gene_id	chromosome	start	end	strand
Os03g0336400	3	12470337	12470450	-
Os03g0367900	3	14431794	14433074	+
Os03g0368950	3	14470061	14470159	-
Os03g0369250	3	14495212	14495590	-
Os03g0371400	3	14572584	14572728	+
Os03g0372900	3	14680532	14681232	+
Os03g0379500	3	15006980	15007772	+
Os03g0383900	3	15224372	15224606	+
Os03g0387500	3	15453670	15453775	+
Os03g0390600	3	15647333	15647738	+
Os03g0396900	3	16043621	16044489	+
Os03g0399600	3	16198313	16199207	+
Os03g0399950	3	16214823	16214952	-
Os03g0405400	3	16593322	16593475	-
Os03g0407400	3	16731870	16731952	-
Os03g0412300	3	17048790	17048852	+
Os03g0415500	3	17237306	17240639	+
Os03g0417833	3	17347669	17348324	+
Os03g0421250	3	17549459	17550019	-
Os03g0422800	3	17599445	17601023	+
Os03g0428000	3	17893063	17893130	+
Os03g0439650	3	18571383	18571627	-
Os03g0441601	3	18692377	18692531	-
Os03g0442800	3	18769746	18769836	-
Os03g0556200	3	19716288	19716858	-
Os03g0558600	3	19904811	19904899	+
Os03g0558400	3	19907962	19908171	-
Os03g0569000	3	20584690	20584772	-
Os03g0574600	3	20961805	20962043	-
Os03g0576600	3	21083310	21084115	-
Os03g0576801	3	21086865	21086946	+
Os03g0581650	3	21371330	21371770	+
Os03g0582000	3	21393080	21393598	+
Os03g0582900	3	21457544	21457663	+
Os03g0584050	3	21520293	21520865	-
Os03g0593200	3	22017581	22017824	-
Os03g0595600	3	22160814	22161149	-
Os03g0596400	3	22184671	22185529	-
Os03g0596600	3	22204214	22204608	+
Os03g0597450	3	22251478	22253424	-
Os03g0597800	3	22262375	22262459	-
Os03g0602400	3	22539943	22540052	-
Os03g0612600	3	23135951	23139183	-
Os03g0613100	3	23158348	23158413	-
Os03g0615300	3	23283175	23284097	-
Os03g0616500	3	23354376	23354611	-
Os03g0619600	3	23492874	23493417	+
Os03g0622600	3	23633573	23639717	-
Os03g0638400	3	24467056	24470148	+
Os03g0642450	3	24755008	24755138	+
Os03g0645000	3	24895380	24896657	+
Os03g0648450	3	25129907	25129987	-
Os03g0648500	3	25131383	25131499	-
Os03g0657100	3	25641325	25641408	-
Os03g0660700	3	25908645	25908828	-
Os03g0667400	3	26286050	26286439	+
Os03g0674600	3	26679797	26680695	-
Os03g0684300	3	27283346	27283420	+
Os03g0684800	3	27302402	27302536	+
Os03g0686100	3	27372215	27372310	-
Os03g0687100	3	27415198	27418206	+
Os03g0694600	3	27815563	27815640	-
Os03g0700500	3	28094952	28096199	-
Os03g0701600	3	28166313	28166453	-
Os03g0714100	3	28890760	28890853	+
Os03g0715500	3	28964614	28965804	-
Os03g0723700	3	29402797	29402839	-
Os03g0729100	3	29790903	29791054	-
Os03g0732200	3	29977381	29977485	-
Os03g0740650	3	30384996	30385456	-
Os03g0740600	3	30385656	30385753	+
Os03g0744675	3	30580131	30581811	-
Os03g0747500	3	30743471	30743561	-
Os03g0751800	3	30996299	30996385	-
Os03g0752300	3	31016245	31017104	-
Os03g0753600	3	31086760	31086838	-
Os03g0757500	3	31299705	31299846	+
Os03g0757550	3	31301595	31301959	-
Os03g0758600	3	31378226	31379222	+
Os03g0761250	3	31477019	31479348	+
Os03g0762450	3	31531758	31532830	-
Os03g0764450	3	31623442	31625654	+
Os03g0765400	3	31693089	31694919	-
Os03g0770800	3	31933918	31934229	-
Os03g0771500	3	31965699	31969454	+
Os03g0772300	3	31998562	31998886	-
Os03g0778100	3	32273753	32273785	-
Os03g0779000	3	32326647	32326778	-
Os03g0779300	3	32328550	32328626	+
Os03g0784050	3	32532902	32533333	-
Os03g0788250	3	32743675	32743710	+
Os03g0789433	3	32811539	32811619	-
Os03g0793100	3	32985183	32985460	-
Os03g0800000	3	33360122	33360847	+
Os03g0818250	3	34342628	34342873	-
Os03g0820700	3	34435934	34437591	-
Os03g0824350	3	34626479	34626574	-
Os03g0824600	3	34637461	34637543	+
Os03g0825900	3	34693163	34694845	-
Os03g0826600	3	34724429	34724830	+
Os03g0833500	3	35026116	35026249	-
Os03g0836200	3	35135156	35135311	-
Os03g0836500	3	35148890	35149518	-
Os03g0839600	3	35294530	35295139	-
Os03g0840275	3	35332453	35332512	-
Os03g0842400	3	35415639	35415733	-
Os03g0842700	3	35424904	35424985	+
Os03g0843000	3	35431767	35432142	+
Os03g0845000	3	35525920	35526012	-
Os03g0846200	3	35574406	35574503	-
Os03g0848100	3	35660445	35660538	-
Os03g0849700	3	35741962	35744598	+
Os03g0853800	3	35969522	35969635	+
Os03g0856100	3	36107431	36107610	+
Os04g0103400	4	238962	239105	+
Os04g0108300	4	498576	500363	+
Os04g0110300	4	604641	605845	+
Os04g0110700	4	627064	627180	-
Os04g0120100	4	1201733	1202161	+
Os04g0150300	4	3465712	3468153	+
Os04g0152500	4	3611331	3613250	-
Os04g0165450	4	4442933	4443033	+
Os04g0169300	4	4750833	4751919	+
Os04g0177400	4	5265277	5265603	-
Os04g0184450	4	5739947	5740050	-
Os04g0190000	4	6098448	6100541	+
Os04g0191500	4	6232227	6232353	-
Os04g0196300	4	6568444	6568516	+
Os04g0203600	4	7021985	7022070	-
Os04g0226340	4	8464090	8464158	+
Os04g0227200	4	8517557	8517650	+
Os04g0249500	4	9662331	9662425	-
Os04g0255600	4	10148171	10150008	+
Os04g0269900	4	11264979	11265387	-
Os04g0281900	4	12027262	12029169	+
Os04g0290000	4	12610158	12611351	+
Os04g0291000	4	12662069	12662564	+
Os04g0295500	4	12998845	12998969	-
Os04g0302900	4	13551171	13551254	+
Os04g0306750	4	13818393	13819881	-
Os04g0308000	4	13927008	13928111	-
Os04g0310900	4	14073045	14073290	+
Os04g0311400	4	14130033	14130075	+
Os04g0338100	4	15924469	15924914	+
Os04g0342100	4	16216486	16216779	-
Os04g0349600	4	16663141	16663297	+
Os04g0384200	4	18849267	18849543	-
Os04g0386500	4	18984889	18984952	+
Os04g0390500	4	19224382	19224463	+
Os04g0392700	4	19295445	19296756	-
Os04g0396550	4	19566317	19566526	-
Os04g0403450	4	20014026	20014134	-
Os04g0407300	4	20189153	20189281	-
Os04g0416400	4	20564215	20564411	+
Os04g0418800	4	20709044	20709178	+
Os04g0429300	4	21272059	21273006	+
Os04g0431300	4	21387362	21387503	-
Os04g0431800	4	21405043	21405140	-
Os04g0432250	4	21444399	21444886	-
Os04g0436900	4	21731303	21731499	-
Os04g0437300	4	21745972	21746068	+
Os04g0438600	4	21812984	21813177	-
Os04g0442050	4	22010919	22010990	-
Os04g0445700	4	22220984	22221043	-
Os04g0449100	4	22382999	22383112	-
Os04g0450900	4	22468582	22468784	-
Os04g0451200	4	22482092	22482159	+
Os04g0459200	4	22929461	22929551	+
Os04g0459500	4	22937589	22938461	+
Os04g0460200	4	22969897	22970004	+
Os04g0461400	4	23045895	23045965	-
Os04g0461700	4	23071683	23075186	-
Os04g0462200	4	23093585	23093731	+
Os04g0462500	4	23104092	23104813	+
Os04g0463700	4	23148492	23149350	-
Os04g0467400	4	23359800	23360014	-
Os04g0477000	4	23878061	23878169	+
Os04g0478000	4	23916356	23916560	-
Os04g0480200	4	24018906	24019270	-
Os04g0485400	4	24269772	24269854	-
Os04g0485601	4	24273281	24273638	-
Os04g0486500	4	24302619	24302778	-
Os04g0488300	4	24392120	24392946	+
Os04g0496600	4	24843148	24843448	-
Os04g0503100	4	25119361	25120459	-
Os04g0511600	4	25574760	25575452	-
Os04g0513000	4	25637189	25637334	+
Os04g0516200	4	25790882	25791237	-
Os04g0523350	4	26183613	26183693	-
Os04g0529400	4	26477066	26478992	+
Os04g0532700	4	26638889	26639876	-
Os04g0541100	4	27080010	27080127	-
Os04g0546400	4	27358635	27359794	+
Os04g0550866	4	27595533	27595608	+
Os04g0552400	4	27666177	27666288	+
Os04g0564300	4	28284676	28284784	+
Os04g0566900	4	28490664	28490870	-
Os04g0568300	4	28564139	28568287	+
Os04g0568700	4	28574704	28574805	+
Os04g0568751	4	28574704	28574805	-
Os04g0572100	4	28809739	28810964	+
Os04g0578200	4	29150266	29150425	+
Os04g0578833	4	29195059	29195445	+
Os04g0581502	4	29391768	29391844	-
Os04g0582900	4	29449074	29449216	-
Os04g0583900	4	29502658	29502838	-
Os04g0585000	4	29552466	29552738	-
Os04g0590400	4	29857834	29858016	+
Os04g0594000	4	30025121	30025202	-
Os04g0597300	4	30133519	30133767	+
Os04g0600900	4	30318003	30318097	-
Os04g0603900	4	30474398	30474522	+
Os04g0604250	4	30478007	30478081	-
Os04g0607200	4	30704230	30705085	+
Os04g0607600	4	30735064	30735249	-
Os04g0609000	4	30826374	30828198	+
Os04g0620950	4	31557977	31558063	+
Os04g0627066	4	31902351	31902456	+
Os04g0638901	4	32473783	32473979	+
Os04g0640300	4	32558354	32565113	-
Os04g0640600	4	32583039	32583383	-
Os04g0640850	4	32605161	32605244	+
Os04g0643700	4	32761326	32762037	+
Os04g0646050	4	32867117	32867218	-
Os04g0650333	4	33139148	33139224	+
Os04g0659125	4	33633849	33634179	+
Os04g0659150	4	33633849	33634179	-
Os04g0660100	4	33682126	33682731	-
Os04g0661250	4	33735651	33735793	+
Os04g0667000	4	34055473	34055608	-
Os04g0669700	4	34153726	34154047	-
Os04g0670600	4	34209826	34209922	-
Os04g0672200	4	34314801	34314912	-
Os04g0674000	4	34400917	34401113	-
Os04g0674025	4	34403103	34403200	-
Os04g0677000	4	34573505	34573649	+
Os04g0684100	4	34930718	34931726	-
Os04g0684300	4	34950565	34951228	+
Os04g0684800	4	34975745	34975899	+
Os05g0100700	5	66428	69313	-
Os05g0102500	5	151384	151945	-
Os05g0103300	5	190130	190806	+
Os05g0106600	5	356126	356486	-
Os05g0107000	5	377063	377177	-
Os05g0112900	5	698581	698744	+
Os05g0113500	5	719567	719654	-
Os05g0116750	5	899592	899693	-
Os05g0118900	5	990609	990680	-
Os05g0123200	5	1294674	1294753	+
Os05g0123400	5	1301997	1302074	-
Os05g0129000	5	1698588	1698703	+
Os05g0135300	5	2062161	2062268	-
Os05g0143800	5	2524552	2524625	-
Os05g0144100	5	2538530	2538713	+
Os05g0147150	5	2712511	2712678	+
Os05g0163900	5	3756554	3756784	+
Os05g0165800	5	3876331	3880287	+
Os05g0167600	5	4076151	4077130	+
Os05g0169400	5	4164610	4164806	-
Os05g0171300	5	4266526	4266686	+
Os05g0171900	5	4301944	4302222	+
Os05g0172000	5	4309298	4309404	-
Os05g0177800	5	4635913	4636079	+
Os05g0197200	5	5986368	5986402	+
Os05g0200160	5	6240394	6240430	+
Os05g0203800	5	6447155	6447657	-
Os05g0214900	5	7126601	7127654	+
Os05g0229475	5	7849915	7850117	-
Os05g0245700	5	8863568	8863676	+
Os05g0247100	5	8903147	8903238	-
Os05g0266900	5	10527126	10527259	+
Os05g0269200	5	10814924	10816042	-
Os05g0277100	5	11418794	11418939	+
Os05g0280350	5	11724412	11725448	+
Os05g0291700	5	12833839	12833871	-
Os05g0299101	5	13374144	13374230	-
Os05g0313900	5	14428742	14428812	-
Os05g0320300	5	14879796	14879933	+
Os05g0323400	5	15006795	15007011	-
Os05g0343800	5	16164262	16164432	+
Os05g0358000	5	16989509	16990070	-
Os05g0358900	5	17074730	17074808	-
Os05g0369900	5	17781034	17781232	+
Os05g0380200	5	18370861	18370965	-
Os05g0380400	5	18383843	18384626	+
Os05g0392400	5	19098521	19098677	+
Os05g0402700	5	19608572	19608699	+
Os05g0410750	5	20086069	20086181	-
Os05g0425600	5	20845050	20845206	+
Os05g0434600	5	21295382	21295478	+
Os05g0440150	5	21558563	21559650	+
Os05g0441500	5	21615476	21615867	+
Os05g0450600	5	22140372	22140685	+
Os05g0451300	5	22160627	22160716	-
Os05g0455400	5	22371491	22372795	+
Os05g0469812	5	23067652	23067774	-
Os05g0486150	5	23900155	23900569	+
Os05g0487300	5	23979364	23979616	+
Os05g0490600	5	24111300	24111494	-
Os05g0492200	5	24187935	24188910	+
Os05g0494900	5	24309454	24309498	+
Os05g0505900	5	24988111	24988856	-
Os05g0513350	5	25456463	25456563	+
Os05g0516850	5	25625777	25626843	+
Os05g0521500	5	25942733	25943285	+
Os05g0525701	5	26157145	26157242	-
Os05g0525850	5	26166830	26166939	-
Os05g0527800	5	26225817	26226020	-
Os05g0541800	5	26900250	26900376	+
Os05g0542150	5	26911708	26911815	+
Os05g0548300	5	27209107	27209188	+
Os05g0548400	5	27212239	27218157	-
Os05g0549600	5	27288361	27288451	+
Os05g0550100	5	27322163	27322757	-
Os05g0550200	5	27324552	27324680	+
Os05g0552900	5	27507716	27507818	-
Os05g0554500	5	27559093	27559267	+
Os05g0560300	5	27888930	27889061	-
Os05g0562800	5	27990091	27990598	-
Os05g0564200	5	28080432	28081662	+
Os05g0564450	5	28093550	28094145	+
Os05g0566200	5	28181011	28181125	+
Os05g0571400	5	28481282	28482555	-
Os05g0573900	5	28590948	28591048	-
Os05g0574600	5	28627192	28627286	-
Os05g0591550	5	29466666	29466717	+
Os05g0592800	5	29540939	29541049	-
Os05g0597200	5	29760668	29760727	-
Os06g0103000	6	209534	209641	+
Os06g0105100	6	360008	360457	+
Os06g0109600	6	564682	565299	+
Os06g0109801	6	573730	573816	+
Os06g0112300	6	696071	696441	+
Os06g0116200	6	893540	893629	-
Os06g0116600	6	922305	922490	+
Os06g0121600	6	1142458	1142695	-
Os06g0125300	6	1364876	1366516	+
Os06g0125600	6	1378558	1378783	+
Os06g0125700	6	1383894	1384042	-
Os06g0127300	6	1447183	1448529	-
Os06g0127250	6	1447335	1447421	+
Os06g0131700	6	1700564	1700613	-
Os06g0137600	6	2014645	2014822	+
Os06g0139200	6	2071307	2072826	-
Os06g0142000	6	2188506	2189901	+
Os06g0145200	6	2381368	2381486	+
Os06g0145600	6	2395619	2395686	+
Os06g0146250	6	2428671	2429112	+
Os06g0147200	6	2461384	2461578	+
Os06g0148900	6	2538515	2538667	+
Os06g0153600	6	2766386	2768821	-
Os06g0155500	6	2862250	2862337	-
Os06g0158300	6	2977983	2978894	-
Os06g0158500	6	2990492	2990586	-
Os06g0174350	6	3764921	3765020	+
Os06g0181300	6	4017875	4018777	+
Os06g0184300	6	4215176	4215250	-
Os06g0185700	6	4315693	4315956	+
Os06g0187100	6	4402139	4402211	+
Os06g0188400	6	4460360	4461899	+
Os06g0188550	6	4470530	4470634	-
Os06g0190525	6	4572438	4572543	+
Os06g0191200	6	4615460	4615569	+
Os06g0196300	6	4890281	4890424	-
Os06g0198800	6	5013957	5014087	-
Os06g0199500	6	5056030	5056691	-
Os06g0200800	6	5091037	5091122	+
Os06g0211300	6	5690089	5690217	+
Os06g0215200	6	5857446	5857534	-
Os06g0215925	6	5895774	5895897	+
Os06g0217500	6	5980530	5980577	-
Os06g0218200	6	6049221	6050403	-
Os06g0218900	6	6103972	6104294	-
Os06g0222400	6	6305188	6305830	-
Os06g0224200	6	6445960	6447396	-
Os06g0225600	6	6493486	6493600	-
Os06g0230801	6	6783517	6787039	+
Os06g0234600	6	7007535	7008143	-
Os06g0234800	6	7019973	7020108	-
Os06g0243900	6	7479760	7481444	+
Os06g0245600	6	7558106	7558214	-
Os06g0255700	6	8097429	8099527	+
Os06g0267200	6	8869027	8869370	-
Os06g0269400	6	8980233	8980793	+
Os06g0271900	6	9146224	9146942	+
Os06g0273100	6	9219249	9219321	-
Os06g0274550	6	9319458	9321166	-
Os06g0274950	6	9337363	9337999	-
Os06g0275000	6	9337363	9337999	+
Os06g0278450	6	9634896	9636236	+
Os06g0285900	6	10184805	10184898	-
Os06g0287700	6	10445244	10445965	+
Os06g0291500	6	10686012	10686374	+
Os06g0294775	6	10844741	10844976	+
Os06g0296700	6	10960072	10960144	-
Os06g0297700	6	11040550	11040606	+
Os06g0299300	6	11133147	11133647	-
Os06g0303800	6	11461658	11461883	+
Os06g0304300	6	11477979	11478110	-
Os06g0314501	6	12077406	12079328	-
Os06g0317100	6	12273926	12274138	+
Os06g0327300	6	12852623	12852705	-
Os06g0330400	6	13070615	13070707	-
Os06g0334100	6	13281280	13281368	+
Os06g0334600	6	13315809	13316170	-
Os06g0336200	6	13407651	13407771	+
Os06g0340200	6	13586759	13586914	-
Os06g0341500	6	13632334	13632434	+
Os06g0346900	6	13912299	13912381	-
Os06g0347300	6	13971407	13971540	+
Os06g0355500	6	14585040	14585213	+
Os06g0483500	6	16437025	16437206	-
Os06g0486000	6	16580649	16580757	-
Os06g0490000	6	16880880	16880991	-
Os06g0492300	6	17029733	17029809	+
Os06g0493800	6	17140509	17140910	-
Os06g0497275	6	17427641	17427725	-
Os06g0505700	6	17984715	17986628	+
Os06g0506100	6	18000535	18000641	+
Os06g0506150	6	18006578	18007842	+
Os06g0564400	6	21698006	21698247	-
Os06g0565150	6	21758176	21758317	+
Os06g0565100	6	21758184	21758325	-
Os06g0567433	6	21896933	21897034	-
Os06g0574950	6	22330709	22334540	-
Os06g0586900	6	22994384	22996922	-
Os06g0587000	6	22995441	22995544	+
Os06g0587100	6	23000705	23001212	-
Os06g0587200	6	23008372	23008478	+
Os06g0587300	6	23020165	23021236	-
Os06g0588800	6	23097079	23097171	+
Os06g0594650	6	23380331	23380866	+
Os06g0597200	6	23505840	23508118	+
Os06g0605900	6	24034677	24034787	+
Os06g0608550	6	24222406	24222476	-
Os06g0608700	6	24227232	24227330	+
Os06g0621800	6	24977427	24977708	-
Os06g0622700	6	25043028	25043508	+
Os06g0624750	6	25146840	25147317	-
Os06g0631800	6	25583555	25583732	+
Os06g0632700	6	25644111	25644955	-
Os06g0641866	6	26105855	26106272	+
Os06g0642950	6	26184036	26184133	+
Os06g0651600	6	26668565	26669325	-
Os06g0652250	6	26694445	26695831	+
Os06g0655100	6	26856135	26856325	-
Os06g0661700	6	27266713	27266832	-
Os06g0665800	6	27520503	27520724	-
Os06g0670100	6	27759727	27759864	-
Os06g0671600	6	27862376	27862632	+
Os06g0676400	6	28086100	28086172	+
Os06g0679700	6	28282142	28282742	-
Os06g0685400	6	28566555	28566668	+
Os06g0687500	6	28671277	28671842	+
Os06g0696400	6	29133414	29134233	+
Os06g0698000	6	29175837	29176879	+
Os06g0707400	6	29907506	29907588	-
Os06g0715100	6	30358719	30358814	-
Os06g0719900	6	30578138	30578372	+
Os06g0724200	6	30769795	30769871	+
Os06g0726501	6	30900784	30901093	+
Os06g0726850	6	30925055	30925137	-
Os06g0728200	6	31001036	31001139	+
Os07g0109800	7	539429	539524	+
Os07g0116600	7	910593	910684	-
Os07g0116900	7	927825	928055	-
Os07g0117000	7	930224	931049	-
Os07g0118800	7	1009617	1009681	+
Os07g0119475	7	1055632	1055758	-
Os07g0121750	7	1141718	1141789	-
Os07g0122000	7	1150367	1150449	+
Os07g0133601	7	1771743	1771824	+
Os07g0133700	7	1779860	1779967	+
Os07g0141100	7	2129833	2129963	-
Os07g0150500	7	2634751	2634847	-
Os07g0151900	7	2728440	2728545	-
Os07g0154800	7	2942626	2942732	-
Os07g0166500	7	3573463	3573613	-
Os07g0170400	7	3727840	3727990	+
Os07g0170800	7	3748645	3749381	+
Os07g0176500	7	4029654	4029845	-
Os07g0188750	7	4732140	4732470	-
Os07g0190650	7	4879821	4879882	-
Os07g0192800	7	5009950	5010087	-
Os07g0208900	7	5881966	5882056	+
Os07g0220600	7	6663033	6663120	+
Os07g0222700	7	6791837	6794997	+
Os07g0223733	7	6844078	6844375	-
Os07g0224900	7	6950253	6950492	+
Os07g0227800	7	7157644	7157797	-
Os07g0238800	7	7721666	7721764	+
Os07g0239200	7	7740276	7741549	-
Os07g0245200	7	8081311	8081406	-
Os07g0249100	7	8282359	8283226	-
Os07g0267400	7	9569209	9569308	-
Os07g0274800	7	10248009	10248372	+
Os07g0276000	7	10306468	10306559	-
Os07g0278866	7	10513396	10513424	+
Os07g0296800	7	11615829	11615911	+
Os07g0298700	7	11723013	11723234	+
Os07g0298700	7	11724251	11726136	+
Os07g0299600	7	11780288	11785611	+
Os07g0405700	7	12448187	12449725	+
Os07g0435300	7	14533417	14533609	+
Os07g0439100	7	14778336	14778404	-
Os07g0448150	7	15359894	15360016	-
Os07g0456400	7	15869963	15870055	-
Os07g0461950	7	16210552	16210657	+
Os07g0462450	7	16227187	16230140	+
Os07g0468900	7	16733294	16734898	-
Os07g0474700	7	17129047	17129253	+
Os07g0477866	7	17282580	17282658	-
Os07g0484700	7	17778518	17778708	+
Os07g0486400	7	17903681	17903922	+
Os07g0496900	7	18623936	18624319	+
Os07g0502550	7	18958459	18962660	+
Os07g0505300	7	19102945	19103125	+
Os07g0515200	7	19782060	19782149	+
Os07g0515900	7	19840716	19840776	+
Os07g0520300	7	20085926	20085997	+
Os07g0523400	7	20279076	20279194	-
Os07g0535100	7	20999563	20999749	+
Os07g0535200	7	21003025	21003206	+
Os07g0541600	7	21392372	21392468	-
Os07g0541700	7	21396198	21396294	-
Os07g0543500	7	21513358	21514109	+
Os07g0543700	7	21520562	21521013	+
Os07g0546400	7	21654741	21655082	+
Os07g0553600	7	22037655	22037819	+
Os07g0564750	7	22645410	22645542	-
Os07g0568300	7	22841184	22841473	+
Os07g0573500	7	23184199	23184301	+
Os07g0574400	7	23218052	23220514	+
Os07g0577350	7	23347234	23348230	-
Os07g0578050	7	23376684	23377812	-
Os07g0578333	7	23401199	23401472	-
Os07g0580900	7	23507353	23507707	-
Os07g0582850	7	23599961	23600057	-
Os07g0584200	7	23687275	23687603	+
Os07g0584366	7	23693688	23694542	-
Os07g0587200	7	23894616	23894746	-
Os07g0591202	7	24088404	24088499	+
Os07g0591300	7	24097559	24097829	-
Os07g0592100	7	24128467	24128680	+
Os07g0593400	7	24181409	24181943	+
Os07g0597500	7	24371137	24371285	+
Os07g0606000	7	24861788	24861940	+
Os07g0606900	7	24935487	24936862	-
Os07g0615900	7	25374737	25374912	+
Os07g0619800	7	25619946	25621679	-
Os07g0623501	7	25805327	25806499	+
Os07g0628500	7	26041913	26041990	-
Os07g0631950	7	26212153	26212666	-
Os07g0634900	7	26356156	26356707	+
Os07g0635700	7	26395143	26395201	+
Os07g0636100	7	26413639	26413817	+
Os07g0636900	7	26466073	26468834	-
Os07g0640900	7	26673810	26675810	+
Os07g0649100	7	27136968	27137400	+
Os07g0649300	7	27144312	27144740	+
Os07g0649500	7	27153455	27153884	+
Os07g0656500	7	27624956	27625053	-
Os07g0658000	7	27700271	27700642	+
Os07g0659700	7	27803746	27804726	+
Os07g0661700	7	27922450	27922745	-
Os07g0663800	7	28005069	28005247	+
Os07g0664600	7	28061476	28061556	+
Os07g0665000	7	28073898	28073982	+
Os07g0666600	7	28148591	28149564	-
Os07g0668100	7	28213385	28213476	-
Os07g0671500	7	28397614	28400051	-
Os07g0680400	7	28831423	28831837	-
Os07g0681400	7	28889934	28891873	+
Os07g0684700	7	29030625	29030747	-
Os07g0686950	7	29188164	29188297	-
Os07g0694500	7	29579208	29579316	+
Os08g0110800	8	574454	576877	+
Os08g0113150	8	701522	702974	-
Os08g0123101	8	1280543	1280713	-
Os08g0124000	8	1310819	1310952	-
Os08g0124533	8	1341757	1341923	+
Os08g0124750	8	1372037	1372134	+
Os08g0132100	8	1796606	1799723	+
Os08g0143900	8	2427802	2429603	-
Os08g0146001	8	2583531	2583666	-
Os08g0148300	8	2772940	2773330	+
Os08g0150600	8	2910528	2911080	-
Os08g0151000	8	2938464	2939715	+
Os08g0152400	8	3008908	3009060	+
Os08g0159700	8	3494574	3494660	-
Os08g0162300	8	3684470	3686262	+
Os08g0166500	8	3864406	3864574	+
Os08g0170100	8	4105546	4105948	+
Os08g0174725	8	4348008	4348094	-
Os08g0183900	8	4898112	4898229	-
Os08g0193900	8	5475143	5475233	-
Os08g0194501	8	5532617	5535831	+
Os08g0197000	8	5609300	5609471	+
Os08g0197800	8	5652794	5652871	+
Os08g0198300	8	5681529	5681863	+
Os08g0199400	8	5753217	5753531	-
Os08g0201500	8	5878228	5879065	+
Os08g0233300	8	8105876	8105983	+
Os08g0236866	8	8304061	8304180	+
Os08g0240566	8	8494754	8494928	+
Os08g0246001	8	8915552	8916493	-
Os08g0249000	8	9098947	9099315	+
Os08g0256300	8	9518719	9521031	-
Os08g0260000	8	9759584	9760369	+
Os08g0263100	8	9965272	9965457	+
Os08g0263300	8	9979439	9979532	-
Os08g0281600	8	11036132	11036252	-
Os08g0300501	8	12370991	12371073	+
Os08g0300901	8	12395890	12397039	-
Os08g0313600	8	13394026	13397331	-
Os08g0326100	8	14327502	14327716	-
Os08g0327501	8	14424589	14424808	-
Os08g0332150	8	14691754	14691970	+
Os08g0332100	8	14695158	14695220	-
Os08g0338600	8	15227698	15229828	+
Os08g0346800	8	15730206	15730299	-
Os08g0358050	8	16448101	16448429	+
Os08g0369400	8	17212086	17212553	+
Os08g0386800	8	18257124	18257214	+
Os08g0412401	8	19730684	19731887	+
Os08g0416400	8	19917222	19918263	-
Os08g0420800	8	20150359	20150715	-
Os08g0421700	8	20184928	20185077	+
Os08g0422600	8	20251893	20254241	-
Os08g0430300	8	20803826	20804128	-
Os08g0430600	8	20820231	20820328	-
Os08g0431700	8	20884056	20884732	+
Os08g0434000	8	21045535	21046286	+
Os08g0434150	8	21051048	21052004	-
Os08g0435900	8	21171423	21171486	-
Os08g0438400	8	21307899	21307961	-
Os08g0438600	8	21314881	21315147	+
Os08g0453200	8	22190370	22191042	+
Os08g0454500	8	22278153	22279143	-
Os08g0461800	8	22678839	22679087	-
Os08g0470000	8	23094523	23094598	+
Os08g0473800	8	23341381	23341638	-
Os08g0478700	8	23613501	23614201	-
Os08g0485000	8	23970062	23970374	-
Os08g0486200	8	24040431	24040531	-
Os08g0486801	8	24075584	24075680	-
Os08g0495866	8	24478785	24478885	-
Os08g0499300	8	24648841	24649665	-
Os08g0502101	8	24801330	24801398	+
Os08g0503600	8	24884269	24885203	-
Os08g0506000	8	25023665	25024167	+
Os08g0509500	8	25272927	25273101	+
Os08g0513000	8	25438211	25438286	+
Os08g0514100	8	25499169	25499242	+
Os08g0519100	8	25770014	25770187	-
Os08g0525050	8	26121105	26123018	+
Os08g0526200	8	26174333	26174411	+
Os08g0527733	8	26272889	26273001	-
Os08g0528000	8	26289425	26289959	-
Os08g0531100	8	26452269	26452348	+
Os08g0532600	8	26546556	26546661	+
Os08g0536100	8	26789473	26790099	+
Os08g0536800	8	26843100	26843151	-
Os08g0540350	8	27052890	27052983	-
Os08g0542200	8	27131925	27132357	+
Os08g0543150	8	27186237	27186342	+
Os08g0543900	8	27240935	27241002	+
Os08g0549000	8	27548792	27548867	-
Os08g0550600	8	27618152	27618475	+
Os08g0550850	8	27629989	27630112	-
Os08g0551600	8	27648176	27648305	-
Os08g0552200	8	27657116	27657273	-
Os08g0553800	8	27695843	27696010	-
Os08g0555300	8	27795093	27795172	+
Os08g0557100	8	27881734	27882115	-
Os08g0559501	8	28003282	28003425	-
Os08g0560401	8	28060818	28060871	+
Os08g0560300	8	28060822	28060883	-
Os08g0562500	8	28164268	28164788	-
Os08g0566100	8	28356025	28356302	-
Os09g0103200	9	426421	426661	+
Os09g0103300	9	429209	429314	+
Os09g0111300	9	978528	978624	-
Os09g0112100	9	997726	997878	-
Os09g0120033	9	1537130	1537561	-
Os09g0124566	9	1889964	1890046	-
Os09g0125766	9	1988470	1989386	-
Os09g0125828	9	1988470	1989386	+
Os09g0125900	9	2010189	2013131	-
Os09g0130500	9	2348688	2349928	+
Os09g0132900	9	2502107	2502230	+
Os09g0133800	9	2564853	2565213	-
Os09g0239450	9	3029840	3030904	+
Os09g0248200	9	3657118	3660775	-
Os09g0272401	9	5433777	5434017	-
Os09g0284250	9	6240680	6241010	+
Os09g0293450	9	6949290	6950373	-
Os09g0315200	9	8666086	8666658	-
Os09g0327000	9	9641699	9641781	+
Os09g0332300	9	9945351	9945494	-
Os09g0356100	9	11442294	11442404	-
Os09g0367900	9	12126998	12127458	+
